AGE,EMPLOYER,EDUCATION,MARRIAGE,JOB,RACE,GENDER,COUNTRY,SALARY
26, Private, Assoc-voc, Divorced, Sales, White, Female, United-States,49718
19, Private, Some-college, Never-married, Sales, White, Female, United-States,17918
54, Private, Some-college, Never-married, Sales, Black, Male, United-States,61834
24, Private, Assoc-acdm, Never-married, Sales, White, Male, United-States,30232
26, Private, Some-college, Married-civ-spouse, Sales, White, Female, United-States,51725
18, Private, Some-college, Never-married, Sales, Black, Male, United-States,150995
56, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,24919
25, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,40674
27, Private, Assoc-acdm, Never-married, Sales, White, Male, United-States,61148
50, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,160846
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,19686
17, Private, 10th, Never-married, Sales, Black, Female, United-States,49039
50, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,76781
18, Private, HS-grad, Never-married, Sales, White, Male, United-States,45321
26, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,122269
60, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,178778
18, Private, 11th, Never-married, Sales, White, Female, United-States,127332
67, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, White, Male, United-States,163938
33, Private, HS-grad, Separated, Sales, White, Female, United-States,151936
52, Self-emp-not-inc, HS-grad, Divorced, Sales, Black, Male, United-States,87196
17, Private, 11th, Never-married, Sales, White, Female, United-States,22021
28, Private, HS-grad, Divorced, Sales, White, Female, United-States,53259
19, Private, Some-college, Never-married, Sales, White, Male, United-States,81779
58, Private, Some-college, Married-civ-spouse, Sales, Black, Male, United-States,168327
51, Self-emp-inc, Assoc-acdm, Never-married, Sales, White, Female, United-States,36442
32, Private, Some-college, Never-married, Sales, White, Male, United-States,63234
35, Private, Bachelors, Never-married, Sales, Asian-Pac-Islander, Male, United-States,136805
28, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,92033
45, Private, HS-grad, Divorced, Sales, White, Female, United-States,114432
25, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,132555
57, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,173070
50, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,105938
50, Self-emp-not-inc, Doctorate, Divorced, Sales, White, Male, United-States,87085
51, Private, Masters, Married-civ-spouse, Sales, White, Male, United-States,59880
23, Private, Bachelors, Never-married, Sales, Asian-Pac-Islander, Male, United-States,126770
25, Private, Assoc-voc, Married-civ-spouse, Sales, White, Male, United-States,181432
47, Private, HS-grad, Divorced, Sales, White, Female, United-States,191964
17, Private, 10th, Never-married, Sales, White, Female, United-States,198360
32, Private, Some-college, Divorced, Sales, White, Female, United-States,190248
31, Private, HS-grad, Never-married, Sales, Black, Female, United-States,188534
43, Self-emp-not-inc, Bachelors, Never-married, Sales, White, Female, United-States,64063
54, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,168453
21, Private, Some-college, Never-married, Sales, White, Female, United-States,155186
40, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,152253
38, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,100716
20, Private, HS-grad, Never-married, Sales, Black, Female, United-States,12021
58, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,70202
65, Private, 9th, Widowed, Sales, White, Female, United-States,33191
41, Private, HS-grad, Divorced, Sales, White, Male, United-States,185300
38, Private, Some-college, Divorced, Sales, White, Male, United-States,91954
32, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,77505
27, Private, Bachelors, Never-married, Sales, White, Male, United-States,140706
26, Private, HS-grad, Married-civ-spouse, Sales, Black, Male, United-States,77109
64, Private, HS-grad, Married-civ-spouse, Sales, White, Female, United-States,169458
46, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,139829
60, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,102636
23, Private, Bachelors, Never-married, Sales, White, Male, United-States,145460
27, Private, Bachelors, Never-married, Sales, White, Male, United-States,73252
35, Private, Some-college, Divorced, Sales, White, Female, United-States,165834
33, Private, Assoc-acdm, Married-civ-spouse, Sales, Asian-Pac-Islander, Male, United-States,39540
41, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,66283
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,30939
20, Private, 12th, Never-married, Sales, White, Female, United-States,75553
33, Self-emp-not-inc, Bachelors, Never-married, Sales, White, Female, United-States,194098
32, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,71528
54, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,105688
37, Private, HS-grad, Divorced, Sales, White, Male, United-States,171135
29, Private, HS-grad, Divorced, Sales, White, Female, United-States,15327
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,65654
61, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,53175
41, Private, HS-grad, Widowed, Sales, White, Female, United-States,59256
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,167199
31, Private, Some-college, Never-married, Sales, White, Female, United-States,87575
29, Private, Bachelors, Never-married, Sales, White, Male, United-States,50459
22, Private, Some-college, Never-married, Sales, Black, Female, United-States,26157
41, Private, Prof-school, Married-civ-spouse, Sales, White, Male, United-States,67409
35, Private, Some-college, Never-married, Sales, White, Male, United-States,109997
19, Private, Some-college, Never-married, Sales, White, Female, United-States,88256
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,50229
65, Private, HS-grad, Divorced, Sales, White, Female, United-States,39577
44, Private, 11th, Married-civ-spouse, Sales, White, Male, United-States,189999
58, Private, Bachelors, Divorced, Sales, White, Male, United-States,115035
47, Private, Masters, Divorced, Sales, White, Male, United-States,146004
30, Private, Bachelors, Divorced, Sales, White, Male, United-States,189207
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,67896
31, Private, Some-college, Separated, Sales, White, Female, United-States,141070
20, Private, Some-college, Never-married, Sales, Asian-Pac-Islander, Female, United-States,117295
43, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,149676
57, Private, Bachelors, Married-civ-spouse, Sales, White, Female, United-States,45497
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,56773
22, Private, Some-college, Never-married, Sales, White, Female, United-States,190278
34, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,98369
37, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,91613
71, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,187495
30, Private, Bachelors, Never-married, Sales, White, Male, United-States,83322
44, Private, Some-college, Divorced, Sales, White, Female, United-States,144418
34, Private, Some-college, Never-married, Sales, White, Male, United-States,169776
47, Private, Bachelors, Married-civ-spouse, Sales, Black, Male, United-States,15100
46, Private, Masters, Married-civ-spouse, Sales, White, Male, United-States,100192
63, Self-emp-not-inc, 5th-6th, Never-married, Sales, White, Female, United-States,131720
50, Private, Masters, Married-civ-spouse, Sales, White, Male, United-States,156496
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,37502
18, Private, HS-grad, Never-married, Sales, White, Female, United-States,32955
37, Private, Some-college, Married-civ-spouse, Sales, White, Female, United-States,94686
20, Private, HS-grad, Never-married, Sales, White, Female, United-States,64582
20, Private, HS-grad, Never-married, Sales, White, Female, United-States,46593
21, Private, Some-college, Never-married, Sales, Black, Female, United-States,136041
18, Private, 11th, Never-married, Sales, Black, Female, United-States,60048
23, Private, Some-college, Never-married, Sales, White, Female, United-States,133068
18, Private, 12th, Never-married, Sales, White, Female, United-States,60020
36, Private, HS-grad, Never-married, Sales, White, Female, United-States,159519
72, Private, 10th, Married-civ-spouse, Sales, White, Male, United-States,138083
65, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,46278
36, Private, Some-college, Divorced, Sales, White, Female, United-States,76832
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,157364
38, Private, Bachelors, Never-married, Sales, White, Female, United-States,75474
44, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,132730
30, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,160709
17, Private, 11th, Never-married, Sales, White, Female, United-States,153349
41, Private, Bachelors, Married-civ-spouse, Sales, White, Female, United-States,97549
17, Private, 10th, Never-married, Sales, White, Male, United-States,179320
23, Private, Some-college, Married-civ-spouse, Sales, White, Female, United-States,55214
31, Private, Assoc-voc, Divorced, Sales, Amer-Indian-Eskimo, Female, United-States,94367
36, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,105046
34, Private, Assoc-acdm, Married-civ-spouse, Sales, Black, Male, United-States,85982
23, Private, Bachelors, Never-married, Sales, White, Male, United-States,149165
50, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,100283
50, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,121352
56, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,176478
28, Private, Bachelors, Never-married, Sales, White, Female, United-States,28630
33, Private, HS-grad, Divorced, Sales, White, Female, United-States,140722
33, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,182119
25, Private, Bachelors, Never-married, Sales, White, Female, United-States,120326
73, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,74657
66, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,67668
22, Private, HS-grad, Never-married, Sales, White, Male, United-States,66085
52, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,24814
30, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,105047
44, Private, HS-grad, Divorced, Sales, White, Male, United-States,137560
38, Private, Some-college, Never-married, Sales, Black, Female, United-States,136954
29, Private, HS-grad, Never-married, Sales, White, Female, United-States,199570
49, Self-emp-inc, Masters, Married-civ-spouse, Sales, White, Male, United-States,118205
43, Self-emp-not-inc, Bachelors, Never-married, Sales, White, Male, United-States,26678
37, Private, Assoc-voc, Never-married, Sales, Black, Female, United-States,173353
36, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,129047
35, Self-emp-inc, Assoc-acdm, Never-married, Sales, White, Male, United-States,104772
71, Private, HS-grad, Widowed, Sales, White, Female, United-States,170221
25, Private, Bachelors, Never-married, Sales, White, Male, United-States,156597
24, Private, HS-grad, Married-civ-spouse, Sales, White, Female, United-States,142267
60, Private, Some-college, Divorced, Sales, White, Female, United-States,180024
17, Private, 10th, Never-married, Sales, White, Male, United-States,129359
30, Private, Some-college, Married-civ-spouse, Sales, White, Female, United-States,115904
23, Private, HS-grad, Never-married, Sales, White, Male, United-States,189826
21, Private, Some-college, Never-married, Sales, White, Male, United-States,16058
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,88947
66, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,104586
30, Private, HS-grad, Divorced, Sales, White, Male, United-States,81543
56, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,67602
25, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,105279
19, Private, Some-college, Never-married, Sales, White, Female, United-States,120742
17, Private, 11th, Never-married, Sales, White, Female, United-States,78640
59, Private, Doctorate, Married-civ-spouse, Sales, White, Male, United-States,172879
22, Private, 10th, Never-married, Sales, White, Female, United-States,85323
31, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,82695
47, Private, Some-college, Divorced, Sales, White, Female, United-States,151051
36, Private, Some-college, Widowed, Sales, White, Female, United-States,13061
36, Private, HS-grad, Divorced, Sales, White, Female, United-States,112814
40, Private, HS-grad, Separated, Sales, Black, Female, United-States,65305
64, Self-emp-inc, Bachelors, Divorced, Sales, White, Male, United-States,140990
23, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,138224
38, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,98995
35, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,197032
19, Private, Some-college, Never-married, Sales, Black, Female, United-States,21708
49, Self-emp-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,125360
50, Private, Bachelors, Divorced, Sales, White, Female, United-States,31390
67, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,54898
31, Private, 9th, Never-married, Sales, White, Male, United-States,160461
21, Private, Some-college, Never-married, Sales, White, Male, United-States,129430
24, Private, Bachelors, Never-married, Sales, White, Female, United-States,31760
24, Private, Bachelors, Never-married, Sales, White, Male, United-States,51646
17, Private, 11th, Never-married, Sales, Black, Female, United-States,107533
27, Private, HS-grad, Never-married, Sales, White, Male, United-States,138092
25, Private, HS-grad, Divorced, Sales, White, Female, United-States,155115
22, Private, HS-grad, Never-married, Sales, White, Female, United-States,171530
27, Private, HS-grad, Never-married, Sales, Black, Female, United-States,29144
52, Private, Some-college, Widowed, Sales, White, Female, United-States,104564
59, Private, Some-college, Separated, Sales, White, Male, United-States,22214
44, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,92383
46, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,118657
65, Private, 11th, Widowed, Sales, White, Female, United-States,131723
35, Self-emp-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,116728
39, Self-emp-not-inc, HS-grad, Never-married, Sales, White, Female, United-States,118538
56, Private, Masters, Never-married, Sales, White, Male, United-States,114689
59, Private, Bachelors, Divorced, Sales, White, Male, United-States,140207
39, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,104551
51, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,91918
18, Private, HS-grad, Never-married, Sales, White, Female, United-States,98503
27, Private, HS-grad, Married-civ-spouse, Sales, White, Female, United-States,170806
41, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,199117
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Female, United-States,187721
28, Private, Assoc-acdm, Never-married, Sales, White, Female, United-States,35621
30, Private, HS-grad, Divorced, Sales, White, Female, United-States,167061
30, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,185305
23, Private, Bachelors, Never-married, Sales, White, Male, United-States,53229
24, Private, Assoc-voc, Never-married, Sales, White, Male, United-States,92024
57, Private, HS-grad, Divorced, Sales, White, Female, United-States,102539
27, Private, Bachelors, Never-married, Sales, White, Female, United-States,105384
31, Local-gov, Bachelors, Never-married, Sales, White, Female, United-States,99629
58, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,49674
48, Private, Assoc-voc, Married-civ-spouse, Sales, White, Male, United-States,94902
23, Private, Some-college, Never-married, Sales, White, Female, United-States,188364
55, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, White, Male, United-States,86436
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, White, Male, United-States,112487
24, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,142702
46, Private, Assoc-voc, Divorced, Sales, White, Female, United-States,168792
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,33539
20, Private, Some-college, Never-married, Sales, White, Female, United-States,192088
17, Self-emp-inc, 9th, Never-married, Sales, White, Female, United-States,176683
37, Self-emp-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,33343
38, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,52032
29, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,30700
43, Private, Assoc-acdm, Married-civ-spouse, Sales, Black, Male, United-States,123163
29, Private, Bachelors, Never-married, Sales, White, Female, United-States,68065
55, Private, 11th, Divorced, Sales, White, Female, United-States,113654
34, Private, Bachelors, Never-married, Sales, White, Female, United-States,144829
19, Private, Some-college, Never-married, Sales, White, Female, United-States,188124
33, Private, Assoc-voc, Married-civ-spouse, Sales, White, Male, United-States,100041
51, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,98931
63, Private, 12th, Widowed, Sales, White, Female, United-States,132156
19, Private, HS-grad, Never-married, Sales, White, Male, United-States,158566
35, Private, Bachelors, Married-civ-spouse, Sales, Black, Male, United-States,65221
38, Private, HS-grad, Never-married, Sales, White, Female, United-States,23042
55, Private, HS-grad, Married-civ-spouse, Sales, White, Female, United-States,51973
32, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,87669
35, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,45681
36, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,90366
20, Private, HS-grad, Never-married, Sales, Black, Female, United-States,136078
52, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,85543
25, Private, Bachelors, Never-married, Sales, White, Male, United-States,156689
20, Private, Some-college, Never-married, Sales, White, Female, United-States,58247
35, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,61636
52, Private, HS-grad, Divorced, Sales, White, Female, United-States,70605
31, Private, HS-grad, Divorced, Sales, White, Female, United-States,72239
62, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,181801
20, Private, HS-grad, Never-married, Sales, White, Female, United-States,19599
40, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,20982
62, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,13285
53, Private, HS-grad, Divorced, Sales, White, Female, United-States,120719
38, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,162641
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,165557
62, Self-emp-inc, Bachelors, Divorced, Sales, White, Male, United-States,120462
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,119636
44, Self-emp-inc, Some-college, Divorced, Sales, White, Male, United-States,140930
35, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,33166
34, Private, Bachelors, Never-married, Sales, White, Male, United-States,44167
40, Private, Some-college, Never-married, Sales, White, Female, United-States,188764
25, Private, Some-college, Never-married, Sales, White, Male, United-States,186627
31, Private, HS-grad, Never-married, Sales, Black, Female, United-States,109858
31, Private, Assoc-acdm, Divorced, Sales, White, Female, United-States,187108
54, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,103566
22, Private, Some-college, Never-married, Sales, White, Female, United-States,18984
49, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,190246
41, Private, HS-grad, Never-married, Sales, Black, Female, United-States,98336
21, Private, HS-grad, Never-married, Sales, Black, Male, United-States,74260
30, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,26533
36, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Female, United-States,151668
54, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,113552
23, Private, Masters, Never-married, Sales, White, Female, United-States,195688
23, Private, Some-college, Never-married, Sales, White, Male, United-States,125323
42, Private, Some-college, Widowed, Sales, Black, Female, United-States,141538
31, Private, Masters, Married-civ-spouse, Sales, White, Male, United-States,56225
18, Private, 11th, Never-married, Sales, White, Female, United-States,177273
17, Private, 11th, Never-married, Sales, White, Female, United-States,102580
35, Private, Bachelors, Never-married, Sales, White, Male, United-States,99718
40, Private, Assoc-voc, Married-civ-spouse, Sales, White, Male, United-States,99733
33, Private, Assoc-voc, Married-civ-spouse, Sales, White, Male, United-States,38795
24, Private, Some-college, Never-married, Sales, White, Female, United-States,176904
29, Private, Assoc-acdm, Divorced, Sales, White, Female, United-States,51798
47, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,32919
22, Private, HS-grad, Never-married, Sales, Black, Female, United-States,68857
38, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,96660
47, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,189413
27, Private, Bachelors, Never-married, Sales, White, Male, United-States,175192
24, Private, Some-college, Never-married, Sales, White, Male, United-States,12845
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,64091
43, Private, Some-college, Divorced, Sales, White, Female, United-States,21912
26, Private, Bachelors, Never-married, Sales, White, Male, United-States,150937
53, Private, HS-grad, Widowed, Sales, White, Female, United-States,160479
50, Self-emp-inc, Masters, Married-civ-spouse, Sales, White, Male, United-States,115279
22, Private, Some-college, Never-married, Sales, White, Male, United-States,117273
45, Private, Masters, Married-civ-spouse, Sales, White, Male, United-States,166424
53, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,25594
46, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,111859
40, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,101369
40, Private, Bachelors, Divorced, Sales, White, Male, United-States,188008
25, Private, HS-grad, Never-married, Sales, White, Male, United-States,162930
48, Private, Bachelors, Married-civ-spouse, Sales, Black, Male, United-States,73150
54, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,64937
28, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,128621
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,25773
38, Private, Assoc-voc, Married-civ-spouse, Sales, White, Male, United-States,71738
29, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,188311
30, Private, HS-grad, Never-married, Sales, White, Female, United-States,169963
22, Private, Some-college, Never-married, Sales, White, Male, United-States,58852
18, Private, HS-grad, Never-married, Sales, White, Female, United-States,174758
56, Self-emp-not-inc, Masters, Divorced, Sales, White, Male, United-States,48642
46, Private, Some-college, Divorced, Sales, White, Female, United-States,174801
45, Private, HS-grad, Never-married, Sales, White, Female, United-States,178350
29, Private, Bachelors, Married-civ-spouse, Sales, White, Female, United-States,94625
41, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,19857
28, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Black, Male, United-States,154899
31, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,32043
24, Private, Bachelors, Never-married, Sales, White, Male, United-States,70174
35, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,172950
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,150648
20, Private, Assoc-acdm, Never-married, Sales, White, Female, United-States,18678
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,163030
49, Private, Bachelors, Divorced, Sales, White, Female, United-States,190883
23, Private, Some-college, Never-married, Sales, White, Female, United-States,173337
17, Private, 11th, Never-married, Sales, White, Male, United-States,16566
32, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,89388
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,196937
39, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,39184
20, Private, HS-grad, Never-married, Sales, White, Female, United-States,115078
60, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,103012
73, Private, 7th-8th, Married-civ-spouse, Sales, White, Male, United-States,116704
19, Private, HS-grad, Never-married, Sales, White, Male, United-States,23373
61, Private, 10th, Married-civ-spouse, Sales, White, Male, United-States,98204
34, Private, Bachelors, Divorced, Sales, Amer-Indian-Eskimo, Male, United-States,168548
32, Private, HS-grad, Never-married, Sales, Black, Female, United-States,64289
35, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,96431
65, Private, 10th, Widowed, Sales, White, Female, United-States,194057
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,139877
23, Private, Bachelors, Never-married, Sales, Black, Female, United-States,81990
38, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,91012
18, Private, Some-college, Never-married, Sales, White, Female, United-States,22555
44, Private, HS-grad, Divorced, Sales, White, Female, United-States,33411
20, Private, Some-college, Never-married, Sales, White, Female, United-States,124994
74, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,169405
48, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,137209
50, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Female, United-States,73820
46, Private, Bachelors, Never-married, Sales, White, Male, United-States,64469
24, Private, 7th-8th, Married-civ-spouse, Sales, White, Male, United-States,87144
57, Private, Some-college, Separated, Sales, White, Female, United-States,121363
58, Private, HS-grad, Divorced, Sales, White, Female, United-States,60138
28, Self-emp-inc, Assoc-voc, Never-married, Sales, White, Male, United-States,104004
58, Private, HS-grad, Widowed, Sales, White, Female, United-States,137233
53, Self-emp-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,92480
59, Private, Masters, Married-civ-spouse, Sales, White, Male, United-States,24384
17, Private, 10th, Never-married, Sales, White, Female, United-States,105063
33, Private, HS-grad, Never-married, Sales, White, Male, United-States,156378
57, Private, 7th-8th, Widowed, Sales, White, Female, United-States,93266
39, Private, Masters, Never-married, Sales, White, Male, United-States,191274
39, Private, Bachelors, Never-married, Sales, White, Male, United-States,57152
50, Self-emp-not-inc, Some-college, Divorced, Sales, White, Female, United-States,105289
31, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,161538
57, Self-emp-inc, Some-college, Married-civ-spouse, Sales, White, Male, United-States,86500
47, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,135894
17, Private, 11th, Never-married, Sales, White, Male, United-States,141150
70, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,58996
25, Private, HS-grad, Never-married, Sales, Amer-Indian-Eskimo, Male, United-States,130977
30, Private, Bachelors, Never-married, Sales, White, Female, United-States,66366
40, Private, HS-grad, Never-married, Sales, Black, Male, United-States,12420
18, Private, 11th, Never-married, Sales, White, Male, United-States,46105
37, Private, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,107591
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,31531
46, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,88727
40, Private, HS-grad, Married-civ-spouse, Sales, White, Male, United-States,199117
45, Private, HS-grad, Divorced, Sales, White, Female, United-States,33770
27, Private, Bachelors, Never-married, Sales, White, Female, United-States,107588
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, White, Male, United-States,11613
44, Private, HS-grad, Divorced, Sales, White, Male, United-States,164972
19, Private, Some-college, Never-married, Sales, White, Female, United-States,59492
46, Private, Some-college, Married-civ-spouse, Sales, White, Male, United-States,17117
39, Private, Some-college, Divorced, Sales, White, Female, United-States,120917
28, Private, Assoc-voc, Never-married, Sales, White, Male, United-States,83451
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,198135
63, Private, Some-college, Widowed, Sales, White, Female, United-States,163308
66, Private, Masters, Married-civ-spouse, Sales, White, Male, United-States,169319
29, Private, Assoc-acdm, Never-married, Sales, White, Female, United-States,194623
54, Private, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,44148
25, Private, Bachelors, Never-married, Sales, White, Female, United-States,73674
32, Private, HS-grad, Married-civ-spouse, Sales, White, Female, United-States,60183
35, Private, HS-grad, Divorced, Sales, White, Female, United-States,135548
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,94407
18, Private, 11th, Never-married, Sales, White, Female, United-States,169224
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Male, United-States,15185
50, Private, HS-grad, Married-civ-spouse, Sales, White, Female, United-States,104866
22, Private, HS-grad, Married-civ-spouse, Sales, White, Female, United-States,83458
18, Private, 11th, Never-married, Sales, White, Female, United-States,12864
51, Private, Masters, Married-civ-spouse, Sales, White, Male, United-States,184651
52, Private, Some-college, Divorced, Sales, White, Female, United-States,10055
