17 - 29, *, *, married, *, *, male, *, 99793
54 - 57, *, *, married, *, *, male, *, 128836
54 - 57, *, *, married, *, *, male, *, 77634
54 - 57, *, *, married, *, *, male, *, 121023
54 - 57, *, *, married, *, *, male, *, 50029
54 - 57, *, *, married, *, *, male, *, 104847
54 - 57, *, *, married, *, *, male, *, 43921
54 - 57, *, *, married, *, *, male, *, 60620
54 - 57, *, *, married, *, *, male, *, 42361
54 - 57, *, *, married, *, *, male, *, 64830
54 - 57, *, *, married, *, *, male, *, 68487
54 - 57, *, *, married, *, *, male, *, 122145
54 - 57, *, *, married, *, *, male, *, 38918
54 - 57, *, *, married, *, *, male, *, 49340
54 - 57, *, *, married, *, *, male, *, 130909
54 - 57, *, *, married, *, *, male, *, 69338
54 - 57, *, *, married, *, *, male, *, 114603
54 - 57, *, *, married, *, *, male, *, 139690
54 - 57, *, *, married, *, *, male, *, 52411
54 - 57, *, *, married, *, *, male, *, 58099
54 - 57, *, *, married, *, *, male, *, 88866
54 - 57, *, *, married, *, *, male, *, 54928
54 - 57, *, *, married, *, *, male, *, 78018
54 - 57, *, *, married, *, *, male, *, 95623
54 - 57, *, *, married, *, *, male, *, 89829
54 - 57, *, *, married, *, *, male, *, 46116
54 - 57, *, *, married, *, *, male, *, 104461
54 - 57, *, *, married, *, *, male, *, 106988
54 - 57, *, *, married, *, *, male, *, 89869
54 - 57, *, *, married, *, *, male, *, 100674
54 - 57, *, *, married, *, *, male, *, 119757
54 - 57, *, *, married, *, *, male, *, 99346
54 - 57, *, *, married, *, *, male, *, 111827
54 - 57, *, *, married, *, *, male, *, 95825
54 - 57, *, *, married, *, *, male, *, 72725
54 - 57, *, *, married, *, *, male, *, 45563
54 - 57, *, *, married, *, *, male, *, 73253
54 - 57, *, *, married, *, *, male, *, 79362
54 - 57, *, *, married, *, *, male, *, 97289
54 - 57, *, *, married, *, *, male, *, 73911
54 - 57, *, *, married, *, *, male, *, 107796
54 - 57, *, *, married, *, *, male, *, 103328
54 - 57, *, *, married, *, *, male, *, 50919
54 - 57, *, *, married, *, *, male, *, 74168
54 - 57, *, *, married, *, *, male, *, 87520
54 - 57, *, *, married, *, *, male, *, 94689
54 - 57, *, *, married, *, *, male, *, 76704
54 - 57, *, *, married, *, *, male, *, 85877
54 - 57, *, *, married, *, *, male, *, 67636
54 - 57, *, *, married, *, *, male, *, 108566
54 - 57, *, *, married, *, *, male, *, 124988
54 - 57, *, *, married, *, *, male, *, 79142
54 - 57, *, *, married, *, *, male, *, 87530
54 - 57, *, *, married, *, *, male, *, 93401
54 - 57, *, *, married, *, *, male, *, 130670
54 - 57, *, *, married, *, *, male, *, 74730
54 - 57, *, *, married, *, *, male, *, 67285
54 - 57, *, *, married, *, *, male, *, 57168
54 - 57, *, *, married, *, *, male, *, 114816
54 - 57, *, *, married, *, *, male, *, 52904
54 - 57, *, *, married, *, *, male, *, 81684
54 - 57, *, *, married, *, *, male, *, 61549
54 - 57, *, *, married, *, *, male, *, 69729
54 - 57, *, *, married, *, *, male, *, 57562
54 - 57, *, *, married, *, *, male, *, 65716
54 - 57, *, *, married, *, *, male, *, 42333
54 - 57, *, *, married, *, *, male, *, 83543
54 - 57, *, *, married, *, *, male, *, 72409
54 - 57, *, *, married, *, *, male, *, 48949
54 - 57, *, *, married, *, *, male, *, 93826
54 - 57, *, *, married, *, *, male, *, 60152
54 - 57, *, *, married, *, *, male, *, 59062
54 - 57, *, *, married, *, *, male, *, 104555
54 - 57, *, *, married, *, *, male, *, 73169
54 - 57, *, *, married, *, *, male, *, 76297
54 - 57, *, *, married, *, *, male, *, 82197
54 - 57, *, *, married, *, *, male, *, 66982
54 - 57, *, *, married, *, *, male, *, 65760
54 - 57, *, *, married, *, *, male, *, 98017
54 - 57, *, *, married, *, *, male, *, 39943
54 - 57, *, *, married, *, *, male, *, 67392
54 - 57, *, *, married, *, *, male, *, 48533
54 - 57, *, *, married, *, *, male, *, 52117
54 - 57, *, *, married, *, *, male, *, 91672
54 - 57, *, *, married, *, *, male, *, 97017
54 - 57, *, *, married, *, *, male, *, 76150
54 - 57, *, *, married, *, *, male, *, 112278
54 - 57, *, *, married, *, *, male, *, 57951
54 - 57, *, *, married, *, *, male, *, 75537
54 - 57, *, *, married, *, *, male, *, 94667
54 - 57, *, *, married, *, *, male, *, 87117
54 - 57, *, *, married, *, *, male, *, 90375
54 - 57, *, *, married, *, *, male, *, 64822
54 - 57, *, *, married, *, *, male, *, 59449
54 - 57, *, *, married, *, *, male, *, 44167
54 - 57, *, *, married, *, *, male, *, 60283
54 - 57, *, *, married, *, *, male, *, 88977
54 - 57, *, *, married, *, *, male, *, 59033
54 - 57, *, *, married, *, *, male, *, 76587
54 - 57, *, *, married, *, *, male, *, 48170
54 - 57, *, *, married, *, *, male, *, 91433
54 - 57, *, *, married, *, *, male, *, 116421
54 - 57, *, *, married, *, *, male, *, 82479
54 - 57, *, *, married, *, *, male, *, 58972
54 - 57, *, *, married, *, *, male, *, 74268
54 - 57, *, *, married, *, *, male, *, 37608
54 - 57, *, *, married, *, *, male, *, 57212
54 - 57, *, *, married, *, *, male, *, 44957
54 - 57, *, *, married, *, *, male, *, 130700
54 - 57, *, *, married, *, *, male, *, 77409
54 - 57, *, *, married, *, *, male, *, 105683
54 - 57, *, *, married, *, *, male, *, 74048
54 - 57, *, *, married, *, *, male, *, 103885
54 - 57, *, *, married, *, *, male, *, 72325
54 - 57, *, *, married, *, *, male, *, 16013
54 - 57, *, *, married, *, *, male, *, 70181
54 - 57, *, *, married, *, *, male, *, 73977
54 - 57, *, *, married, *, *, male, *, 47905
54 - 57, *, *, married, *, *, male, *, 70972
54 - 57, *, *, married, *, *, male, *, 55374
54 - 57, *, *, married, *, *, male, *, 89867
54 - 57, *, *, married, *, *, male, *, 82905
54 - 57, *, *, married, *, *, male, *, 84859
54 - 57, *, *, married, *, *, male, *, 43309
54 - 57, *, *, married, *, *, male, *, 51581
54 - 57, *, *, married, *, *, male, *, 59782
54 - 57, *, *, married, *, *, male, *, 115094
54 - 57, *, *, married, *, *, male, *, 98534
54 - 57, *, *, married, *, *, male, *, 47013
54 - 57, *, *, married, *, *, male, *, 50833
54 - 57, *, *, married, *, *, male, *, 56409
54 - 57, *, *, married, *, *, male, *, 73682
54 - 57, *, *, married, *, *, male, *, 91491
54 - 57, *, *, married, *, *, male, *, 120147
54 - 57, *, *, married, *, *, male, *, 116849
54 - 57, *, *, married, *, *, male, *, 57000
54 - 57, *, *, married, *, *, male, *, 55777
54 - 57, *, *, married, *, *, male, *, 120023
54 - 57, *, *, married, *, *, male, *, 65149
54 - 57, *, *, married, *, *, male, *, 63123
54 - 57, *, *, married, *, *, male, *, 84618
54 - 57, *, *, married, *, *, male, *, 63066
54 - 57, *, *, married, *, *, male, *, 100922
54 - 57, *, *, married, *, *, male, *, 71475
54 - 57, *, *, married, *, *, male, *, 47565
54 - 57, *, *, married, *, *, male, *, 94132
54 - 57, *, *, married, *, *, male, *, 68706
54 - 57, *, *, married, *, *, male, *, 69562
54 - 57, *, *, married, *, *, male, *, 56569
54 - 57, *, *, married, *, *, male, *, 61894
54 - 57, *, *, married, *, *, male, *, 62327
54 - 57, *, *, married, *, *, male, *, 59229
54 - 57, *, *, married, *, *, male, *, 74310
54 - 57, *, *, married, *, *, male, *, 103890
54 - 57, *, *, married, *, *, male, *, 115098
54 - 57, *, *, married, *, *, male, *, 92301
54 - 57, *, *, married, *, *, male, *, 98299
54 - 57, *, *, married, *, *, male, *, 57919
54 - 57, *, *, married, *, *, male, *, 89368
54 - 57, *, *, married, *, *, male, *, 85959
54 - 57, *, *, married, *, *, male, *, 64804
54 - 57, *, *, married, *, *, male, *, 53124
54 - 57, *, *, married, *, *, male, *, 63648
54 - 57, *, *, married, *, *, male, *, 40247
54 - 57, *, *, married, *, *, male, *, 93408
54 - 57, *, *, married, *, *, male, *, 66541
54 - 57, *, *, married, *, *, male, *, 58151
54 - 57, *, *, married, *, *, male, *, 45137
54 - 57, *, *, married, *, *, male, *, 95579
54 - 57, *, *, married, *, *, male, *, 40667
54 - 57, *, *, married, *, *, male, *, 100027
54 - 57, *, *, married, *, *, male, *, 91555
54 - 57, *, *, married, *, *, male, *, 43718
54 - 57, *, *, married, *, *, male, *, 55645
54 - 57, *, *, married, *, *, male, *, 60107
54 - 57, *, *, married, *, *, male, *, 48576
54 - 57, *, *, married, *, *, male, *, 84350
54 - 57, *, *, married, *, *, male, *, 35838
54 - 57, *, *, married, *, *, male, *, 68063
54 - 57, *, *, married, *, *, male, *, 79374
54 - 57, *, *, married, *, *, male, *, 49731
54 - 57, *, *, married, *, *, male, *, 73480
54 - 57, *, *, married, *, *, male, *, 68130
54 - 57, *, *, married, *, *, male, *, 64509
54 - 57, *, *, married, *, *, male, *, 50827
54 - 57, *, *, married, *, *, male, *, 61577
54 - 57, *, *, married, *, *, male, *, 75731
54 - 57, *, *, married, *, *, male, *, 41842
54 - 57, *, *, married, *, *, male, *, 57384
54 - 57, *, *, married, *, *, male, *, 43133
54 - 57, *, *, married, *, *, male, *, 40592
54 - 57, *, *, married, *, *, male, *, 68145
54 - 57, *, *, married, *, *, male, *, 73281
54 - 57, *, *, married, *, *, male, *, 60213
54 - 57, *, *, married, *, *, male, *, 62832
54 - 57, *, *, married, *, *, male, *, 51655
54 - 57, *, *, married, *, *, male, *, 58714
54 - 57, *, *, married, *, *, male, *, 46366
54 - 57, *, *, married, *, *, male, *, 114881
54 - 57, *, *, married, *, *, male, *, 104750
54 - 57, *, *, married, *, *, male, *, 95669
54 - 57, *, *, married, *, *, male, *, 54293
54 - 57, *, *, married, *, *, male, *, 63888
54 - 57, *, *, married, *, *, male, *, 122723
54 - 57, *, *, married, *, *, male, *, 71625
54 - 57, *, *, married, *, *, male, *, 86837
54 - 57, *, *, married, *, *, male, *, 134696
54 - 57, *, *, married, *, *, male, *, 44817
54 - 57, *, *, married, *, *, male, *, 105819
54 - 57, *, *, married, *, *, male, *, 114594
54 - 57, *, *, married, *, *, male, *, 75108
54 - 57, *, *, married, *, *, male, *, 110171
54 - 57, *, *, married, *, *, male, *, 60956
54 - 57, *, *, married, *, *, male, *, 93072
54 - 57, *, *, married, *, *, male, *, 46567
54 - 57, *, *, married, *, *, male, *, 89679
54 - 57, *, *, married, *, *, male, *, 48848
54 - 57, *, *, married, *, *, male, *, 44423
54 - 57, *, *, married, *, *, male, *, 61779
54 - 57, *, *, married, *, *, male, *, 74461
54 - 57, *, *, married, *, *, male, *, 96673
54 - 57, *, *, married, *, *, male, *, 99489
54 - 57, *, *, married, *, *, male, *, 79706
54 - 57, *, *, married, *, *, male, *, 46513
54 - 57, *, *, married, *, *, male, *, 59551
54 - 57, *, *, married, *, *, male, *, 90439
54 - 57, *, *, married, *, *, male, *, 81984
54 - 57, *, *, married, *, *, male, *, 45286
54 - 57, *, *, married, *, *, male, *, 80694
54 - 57, *, *, married, *, *, male, *, 81686
54 - 57, *, *, married, *, *, male, *, 39044
54 - 57, *, *, married, *, *, male, *, 76427
54 - 57, *, *, married, *, *, male, *, 67141
54 - 57, *, *, married, *, *, male, *, 90146
54 - 57, *, *, married, *, *, male, *, 42224
54 - 57, *, *, married, *, *, male, *, 38171
54 - 57, *, *, married, *, *, male, *, 35685
54 - 57, *, *, married, *, *, male, *, 70380
54 - 57, *, *, married, *, *, male, *, 68470
54 - 57, *, *, married, *, *, male, *, 51802
54 - 57, *, *, married, *, *, male, *, 53805
54 - 57, *, *, married, *, *, male, *, 47764
54 - 57, *, *, married, *, *, male, *, 62185
54 - 57, *, *, married, *, *, male, *, 61675
54 - 57, *, *, married, *, *, male, *, 65605
54 - 57, *, *, married, *, *, male, *, 68867
54 - 57, *, *, married, *, *, male, *, 23951
54 - 57, *, *, married, *, *, male, *, 75756
54 - 57, *, *, married, *, *, male, *, 100497
54 - 57, *, *, married, *, *, male, *, 73803
54 - 57, *, *, married, *, *, male, *, 91617
54 - 57, *, *, married, *, *, male, *, 40464
54 - 57, *, *, married, *, *, male, *, 93416
54 - 57, *, *, married, *, *, male, *, 43867
54 - 57, *, *, married, *, *, male, *, 77023
54 - 57, *, *, married, *, *, male, *, 72744
54 - 57, *, *, married, *, *, male, *, 14679
54 - 57, *, *, married, *, *, male, *, 63751
54 - 57, *, *, married, *, *, male, *, 84931
54 - 57, *, *, married, *, *, male, *, 37198
54 - 57, *, *, married, *, *, male, *, 85263
54 - 57, *, *, married, *, *, male, *, 64134
54 - 57, *, *, married, *, *, male, *, 46822
54 - 57, *, *, married, *, *, male, *, 68331
54 - 57, *, *, married, *, *, male, *, 64627
54 - 57, *, *, married, *, *, male, *, 82858
54 - 57, *, *, married, *, *, male, *, 62044
54 - 57, *, *, married, *, *, male, *, 30172
54 - 57, *, *, married, *, *, male, *, 77872
54 - 57, *, *, married, *, *, male, *, 93273
54 - 57, *, *, married, *, *, male, *, 48657
54 - 57, *, *, married, *, *, male, *, 50627
54 - 57, *, *, married, *, *, male, *, 76001
54 - 57, *, *, married, *, *, male, *, 62382
54 - 57, *, *, married, *, *, male, *, 98512
54 - 57, *, *, married, *, *, male, *, 68528
54 - 57, *, *, married, *, *, male, *, 67658
54 - 57, *, *, married, *, *, male, *, 64592
54 - 57, *, *, married, *, *, male, *, 50804
54 - 57, *, *, married, *, *, male, *, 93989
54 - 57, *, *, married, *, *, male, *, 42215
54 - 57, *, *, married, *, *, male, *, 45327
54 - 57, *, *, married, *, *, male, *, 11928
54 - 57, *, *, married, *, *, male, *, 69550
54 - 57, *, *, married, *, *, male, *, 70269
54 - 57, *, *, married, *, *, male, *, 69065
54 - 57, *, *, married, *, *, male, *, 28219
54 - 57, *, *, married, *, *, male, *, 66003
54 - 57, *, *, married, *, *, male, *, 61308
54 - 57, *, *, married, *, *, male, *, 49027
54 - 57, *, *, married, *, *, male, *, 70160
54 - 57, *, *, married, *, *, male, *, 60318
54 - 57, *, *, married, *, *, male, *, 125032
54 - 57, *, *, married, *, *, male, *, 85757
54 - 57, *, *, married, *, *, male, *, 64258
54 - 57, *, *, married, *, *, male, *, 92228
54 - 57, *, *, married, *, *, male, *, 16241
54 - 57, *, *, married, *, *, male, *, 99085
54 - 57, *, *, married, *, *, male, *, 18971
54 - 57, *, *, married, *, *, male, *, 97837
54 - 57, *, *, married, *, *, male, *, 89355
54 - 57, *, *, married, *, *, male, *, 42508
54 - 57, *, *, married, *, *, male, *, 46485
54 - 57, *, *, married, *, *, male, *, 66352
54 - 57, *, *, married, *, *, male, *, 122632
54 - 57, *, *, married, *, *, male, *, 73944
58 - 90, *, *, married, *, *, male, *, 41424
58 - 90, *, *, married, *, *, male, *, 139333
58 - 90, *, *, married, *, *, male, *, 78053
58 - 90, *, *, married, *, *, male, *, 97813
58 - 90, *, *, married, *, *, male, *, 67776
58 - 90, *, *, married, *, *, male, *, 29224
58 - 90, *, *, married, *, *, male, *, 81641
58 - 90, *, *, married, *, *, male, *, 44130
58 - 90, *, *, married, *, *, male, *, 121649
58 - 90, *, *, married, *, *, male, *, 60738
58 - 90, *, *, married, *, *, male, *, 62803
58 - 90, *, *, married, *, *, male, *, 130187
58 - 90, *, *, married, *, *, male, *, 45125
58 - 90, *, *, married, *, *, male, *, 57432
58 - 90, *, *, married, *, *, male, *, 128304
58 - 90, *, *, married, *, *, male, *, 57657
58 - 90, *, *, married, *, *, male, *, 64299
58 - 90, *, *, married, *, *, male, *, 106292
58 - 90, *, *, married, *, *, male, *, 115982
58 - 90, *, *, married, *, *, male, *, 63857
58 - 90, *, *, married, *, *, male, *, 111645
58 - 90, *, *, married, *, *, male, *, 124916
58 - 90, *, *, married, *, *, male, *, 135533
58 - 90, *, *, married, *, *, male, *, 118536
58 - 90, *, *, married, *, *, male, *, 76814
58 - 90, *, *, married, *, *, male, *, 84080
58 - 90, *, *, married, *, *, male, *, 12680
58 - 90, *, *, married, *, *, male, *, 11188
58 - 90, *, *, married, *, *, male, *, 44453
58 - 90, *, *, married, *, *, male, *, 36698
58 - 90, *, *, married, *, *, male, *, 129533
58 - 90, *, *, married, *, *, male, *, 48083
58 - 90, *, *, married, *, *, male, *, 106989
58 - 90, *, *, married, *, *, male, *, 5463
58 - 90, *, *, married, *, *, male, *, 105013
58 - 90, *, *, married, *, *, male, *, 119707
58 - 90, *, *, married, *, *, male, *, 40974
58 - 90, *, *, married, *, *, male, *, 71519
58 - 90, *, *, married, *, *, male, *, 45577
58 - 90, *, *, married, *, *, male, *, 43224
58 - 90, *, *, married, *, *, male, *, 44073
58 - 90, *, *, married, *, *, male, *, 11840
58 - 90, *, *, married, *, *, male, *, 94361
58 - 90, *, *, married, *, *, male, *, 95934
58 - 90, *, *, married, *, *, male, *, 70548
58 - 90, *, *, married, *, *, male, *, 82417
58 - 90, *, *, married, *, *, male, *, 107655
58 - 90, *, *, married, *, *, male, *, 69750
58 - 90, *, *, married, *, *, male, *, 63311
58 - 90, *, *, married, *, *, male, *, 73165
58 - 90, *, *, married, *, *, male, *, 82883
58 - 90, *, *, married, *, *, male, *, 77094
58 - 90, *, *, married, *, *, male, *, 39490
58 - 90, *, *, married, *, *, male, *, 41359
58 - 90, *, *, married, *, *, male, *, 64023
58 - 90, *, *, married, *, *, male, *, 17011
58 - 90, *, *, married, *, *, male, *, 68725
58 - 90, *, *, married, *, *, male, *, 40252
58 - 90, *, *, married, *, *, male, *, 41525
58 - 90, *, *, married, *, *, male, *, 35361
58 - 90, *, *, married, *, *, male, *, 50243
58 - 90, *, *, married, *, *, male, *, 36627
58 - 90, *, *, married, *, *, male, *, 10353
58 - 90, *, *, married, *, *, male, *, 13644
58 - 90, *, *, married, *, *, male, *, 126185
58 - 90, *, *, married, *, *, male, *, 47027
58 - 90, *, *, married, *, *, male, *, 104420
58 - 90, *, *, married, *, *, male, *, 43275
58 - 90, *, *, married, *, *, male, *, 62654
58 - 90, *, *, married, *, *, male, *, 86953
58 - 90, *, *, married, *, *, male, *, 58552
58 - 90, *, *, married, *, *, male, *, 66512
58 - 90, *, *, married, *, *, male, *, 59577
58 - 90, *, *, married, *, *, male, *, 55047
58 - 90, *, *, married, *, *, male, *, 44793
58 - 90, *, *, married, *, *, male, *, 80004
58 - 90, *, *, married, *, *, male, *, 46885
58 - 90, *, *, married, *, *, male, *, 60527
58 - 90, *, *, married, *, *, male, *, 73156
58 - 90, *, *, married, *, *, male, *, 52737
58 - 90, *, *, married, *, *, male, *, 31692
58 - 90, *, *, married, *, *, male, *, 86599
58 - 90, *, *, married, *, *, male, *, 96667
58 - 90, *, *, married, *, *, male, *, 136742
58 - 90, *, *, married, *, *, male, *, 139414
58 - 90, *, *, married, *, *, male, *, 68162
58 - 90, *, *, married, *, *, male, *, 88322
58 - 90, *, *, married, *, *, male, *, 109261
58 - 90, *, *, married, *, *, male, *, 95320
58 - 90, *, *, married, *, *, male, *, 60913
58 - 90, *, *, married, *, *, male, *, 99191
58 - 90, *, *, married, *, *, male, *, 21985
58 - 90, *, *, married, *, *, male, *, 57226
58 - 90, *, *, married, *, *, male, *, 14259
58 - 90, *, *, married, *, *, male, *, 87284
58 - 90, *, *, married, *, *, male, *, 15833
58 - 90, *, *, married, *, *, male, *, 55831
58 - 90, *, *, married, *, *, male, *, 45042
58 - 90, *, *, married, *, *, male, *, 34655
58 - 90, *, *, married, *, *, male, *, 17092
58 - 90, *, *, married, *, *, male, *, 13291
58 - 90, *, *, married, *, *, male, *, 73554
58 - 90, *, *, married, *, *, male, *, 79135
58 - 90, *, *, married, *, *, male, *, 12552
58 - 90, *, *, married, *, *, male, *, 60647
58 - 90, *, *, married, *, *, male, *, 16786
58 - 90, *, *, married, *, *, male, *, 71741
58 - 90, *, *, married, *, *, male, *, 14496
58 - 90, *, *, married, *, *, male, *, 8800
58 - 90, *, *, married, *, *, male, *, 82105
58 - 90, *, *, married, *, *, male, *, 51005
58 - 90, *, *, married, *, *, male, *, 8308
58 - 90, *, *, married, *, *, male, *, 12139
58 - 90, *, *, married, *, *, male, *, 19561
58 - 90, *, *, married, *, *, male, *, 10153
58 - 90, *, *, married, *, *, male, *, 10283
58 - 90, *, *, married, *, *, male, *, 91915
58 - 90, *, *, married, *, *, male, *, 31998
58 - 90, *, *, married, *, *, male, *, 19002
58 - 90, *, *, married, *, *, male, *, 106484
58 - 90, *, *, married, *, *, male, *, 136832
58 - 90, *, *, married, *, *, male, *, 108625
58 - 90, *, *, married, *, *, male, *, 47571
58 - 90, *, *, married, *, *, male, *, 83687
58 - 90, *, *, married, *, *, male, *, 86071
58 - 90, *, *, married, *, *, male, *, 7235
58 - 90, *, *, married, *, *, male, *, 19612
58 - 90, *, *, married, *, *, male, *, 40594
58 - 90, *, *, married, *, *, male, *, 76677
58 - 90, *, *, married, *, *, male, *, 102751
58 - 90, *, *, married, *, *, male, *, 80303
58 - 90, *, *, married, *, *, male, *, 82944
58 - 90, *, *, married, *, *, male, *, 57309
58 - 90, *, *, married, *, *, male, *, 22513
58 - 90, *, *, married, *, *, male, *, 62435
58 - 90, *, *, married, *, *, male, *, 45480
58 - 90, *, *, married, *, *, male, *, 110582
58 - 90, *, *, married, *, *, male, *, 11126
58 - 90, *, *, married, *, *, male, *, 10450
58 - 90, *, *, married, *, *, male, *, 16703
58 - 90, *, *, married, *, *, male, *, 25769
58 - 90, *, *, married, *, *, male, *, 64731
58 - 90, *, *, married, *, *, male, *, 94789
58 - 90, *, *, married, *, *, male, *, 53888
58 - 90, *, *, married, *, *, male, *, 43379
58 - 90, *, *, married, *, *, male, *, 104338
58 - 90, *, *, married, *, *, male, *, 44552
58 - 90, *, *, married, *, *, male, *, 132531
58 - 90, *, *, married, *, *, male, *, 60089
58 - 90, *, *, married, *, *, male, *, 101889
58 - 90, *, *, married, *, *, male, *, 35496
58 - 90, *, *, married, *, *, male, *, 39958
58 - 90, *, *, married, *, *, male, *, 61264
58 - 90, *, *, married, *, *, male, *, 75187
58 - 90, *, *, married, *, *, male, *, 5923
58 - 90, *, *, married, *, *, male, *, 94397
58 - 90, *, *, married, *, *, male, *, 47434
58 - 90, *, *, married, *, *, male, *, 56478
58 - 90, *, *, married, *, *, male, *, 79791
58 - 90, *, *, married, *, *, male, *, 47565
58 - 90, *, *, married, *, *, male, *, 90920
58 - 90, *, *, married, *, *, male, *, 44709
58 - 90, *, *, married, *, *, male, *, 97273
58 - 90, *, *, married, *, *, male, *, 67597
58 - 90, *, *, married, *, *, male, *, 53700
58 - 90, *, *, married, *, *, male, *, 43760
58 - 90, *, *, married, *, *, male, *, 63893
58 - 90, *, *, married, *, *, male, *, 85158
58 - 90, *, *, married, *, *, male, *, 115623
58 - 90, *, *, married, *, *, male, *, 86970
58 - 90, *, *, married, *, *, male, *, 99503
58 - 90, *, *, married, *, *, male, *, 72385
58 - 90, *, *, married, *, *, male, *, 33269
58 - 90, *, *, married, *, *, male, *, 49537
58 - 90, *, *, married, *, *, male, *, 15868
58 - 90, *, *, married, *, *, male, *, 63474
58 - 90, *, *, married, *, *, male, *, 33752
58 - 90, *, *, married, *, *, male, *, 81603
58 - 90, *, *, married, *, *, male, *, 77505
58 - 90, *, *, married, *, *, male, *, 58684
58 - 90, *, *, married, *, *, male, *, 75098
58 - 90, *, *, married, *, *, male, *, 100011
58 - 90, *, *, married, *, *, male, *, 47766
58 - 90, *, *, married, *, *, male, *, 92909
58 - 90, *, *, married, *, *, male, *, 17039
58 - 90, *, *, married, *, *, male, *, 68466
58 - 90, *, *, married, *, *, male, *, 71283
58 - 90, *, *, married, *, *, male, *, 24512
58 - 90, *, *, married, *, *, male, *, 131600
58 - 90, *, *, married, *, *, male, *, 86822
58 - 90, *, *, married, *, *, male, *, 67148
58 - 90, *, *, married, *, *, male, *, 22134
58 - 90, *, *, married, *, *, male, *, 21316
58 - 90, *, *, married, *, *, male, *, 94732
58 - 90, *, *, married, *, *, male, *, 40881
58 - 90, *, *, married, *, *, male, *, 52177
58 - 90, *, *, married, *, *, male, *, 82973
58 - 90, *, *, married, *, *, male, *, 90850
58 - 90, *, *, married, *, *, male, *, 95287
58 - 90, *, *, married, *, *, male, *, 88658
58 - 90, *, *, married, *, *, male, *, 35408
58 - 90, *, *, married, *, *, male, *, 49083
58 - 90, *, *, married, *, *, male, *, 89458
58 - 90, *, *, married, *, *, male, *, 60949
58 - 90, *, *, married, *, *, male, *, 55512
58 - 90, *, *, married, *, *, male, *, 93585
58 - 90, *, *, married, *, *, male, *, 54688
58 - 90, *, *, married, *, *, male, *, 65971
58 - 90, *, *, married, *, *, male, *, 42292
58 - 90, *, *, married, *, *, male, *, 86222
58 - 90, *, *, married, *, *, male, *, 42403
58 - 90, *, *, married, *, *, male, *, 49862
58 - 90, *, *, married, *, *, male, *, 55899
58 - 90, *, *, married, *, *, male, *, 73006
58 - 90, *, *, married, *, *, male, *, 69719
58 - 90, *, *, married, *, *, male, *, 132795
58 - 90, *, *, married, *, *, male, *, 33708
58 - 90, *, *, married, *, *, male, *, 9926
58 - 90, *, *, married, *, *, male, *, 61920
58 - 90, *, *, married, *, *, male, *, 116829
58 - 90, *, *, married, *, *, male, *, 79184
58 - 90, *, *, married, *, *, male, *, 63164
58 - 90, *, *, married, *, *, male, *, 78113
58 - 90, *, *, married, *, *, male, *, 97584
58 - 90, *, *, married, *, *, male, *, 85837
58 - 90, *, *, married, *, *, male, *, 65144
58 - 90, *, *, married, *, *, male, *, 90186
58 - 90, *, *, married, *, *, male, *, 68615
58 - 90, *, *, married, *, *, male, *, 71493
58 - 90, *, *, married, *, *, male, *, 13270
58 - 90, *, *, married, *, *, male, *, 103453
58 - 90, *, *, married, *, *, male, *, 53337
58 - 90, *, *, married, *, *, male, *, 118610
58 - 90, *, *, married, *, *, male, *, 54905
58 - 90, *, *, married, *, *, male, *, 62901
58 - 90, *, *, married, *, *, male, *, 59117
58 - 90, *, *, married, *, *, male, *, 40654
58 - 90, *, *, married, *, *, male, *, 106306
58 - 90, *, *, married, *, *, male, *, 57859
58 - 90, *, *, married, *, *, male, *, 48665
58 - 90, *, *, married, *, *, male, *, 81392
58 - 90, *, *, married, *, *, male, *, 42226
58 - 90, *, *, married, *, *, male, *, 32959
58 - 90, *, *, married, *, *, male, *, 41303
58 - 90, *, *, married, *, *, male, *, 43301
58 - 90, *, *, married, *, *, male, *, 19169
58 - 90, *, *, married, *, *, male, *, 117940
58 - 90, *, *, married, *, *, male, *, 119610
58 - 90, *, *, married, *, *, male, *, 93644
58 - 90, *, *, married, *, *, male, *, 72900
58 - 90, *, *, married, *, *, male, *, 23876
58 - 90, *, *, married, *, *, male, *, 100418
58 - 90, *, *, married, *, *, male, *, 101456
58 - 90, *, *, married, *, *, male, *, 64648
58 - 90, *, *, married, *, *, male, *, 88072
58 - 90, *, *, married, *, *, male, *, 20542
58 - 90, *, *, married, *, *, male, *, 80362
58 - 90, *, *, married, *, *, male, *, 80559
58 - 90, *, *, married, *, *, male, *, 26911
58 - 90, *, *, married, *, *, male, *, 37934
58 - 90, *, *, married, *, *, male, *, 106817
58 - 90, *, *, married, *, *, male, *, 41373
58 - 90, *, *, married, *, *, male, *, 89180
58 - 90, *, *, married, *, *, male, *, 71483
58 - 90, *, *, married, *, *, male, *, 14299
58 - 90, *, *, married, *, *, male, *, 78289
58 - 90, *, *, married, *, *, male, *, 87298
58 - 90, *, *, married, *, *, male, *, 87800
58 - 90, *, *, married, *, *, male, *, 42609
58 - 90, *, *, married, *, *, male, *, 57131
58 - 90, *, *, married, *, *, male, *, 63329
58 - 90, *, *, married, *, *, male, *, 83307
58 - 90, *, *, married, *, *, male, *, 58665
58 - 90, *, *, married, *, *, male, *, 73020
58 - 90, *, *, married, *, *, male, *, 51584
58 - 90, *, *, married, *, *, male, *, 95629
58 - 90, *, *, married, *, *, male, *, 53799
