17 - 24, *, *, married, *, *, male, *, 76623
56 - 61, *, pre-doctorate, married, *, *, male, *, 113060
56 - 61, *, pre-doctorate, married, *, *, male, *, 97297
56 - 61, *, pre-doctorate, married, *, *, male, *, 90792
56 - 61, *, pre-doctorate, married, *, *, male, *, 94458
56 - 61, *, pre-doctorate, married, *, *, male, *, 87075
56 - 61, *, pre-doctorate, married, *, *, male, *, 93171
56 - 61, *, pre-doctorate, married, *, *, male, *, 70849
56 - 61, *, pre-doctorate, married, *, *, male, *, 64726
56 - 61, *, pre-doctorate, married, *, *, male, *, 129280
56 - 61, *, pre-doctorate, married, *, *, male, *, 71377
56 - 61, *, pre-doctorate, married, *, *, male, *, 117168
56 - 61, *, pre-doctorate, married, *, *, male, *, 119915
56 - 61, *, pre-doctorate, married, *, *, male, *, 84419
56 - 61, *, pre-doctorate, married, *, *, male, *, 73561
56 - 61, *, pre-doctorate, married, *, *, male, *, 69212
56 - 61, *, pre-doctorate, married, *, *, male, *, 115720
56 - 61, *, pre-doctorate, married, *, *, male, *, 81609
56 - 61, *, pre-doctorate, married, *, *, male, *, 98283
56 - 61, *, pre-doctorate, married, *, *, male, *, 117743
56 - 61, *, pre-doctorate, married, *, *, male, *, 82256
56 - 61, *, pre-doctorate, married, *, *, male, *, 107117
56 - 61, *, pre-doctorate, married, *, *, male, *, 116277
56 - 61, *, pre-doctorate, married, *, *, male, *, 48760
56 - 61, *, pre-doctorate, married, *, *, male, *, 84321
56 - 61, *, pre-doctorate, married, *, *, male, *, 59939
56 - 61, *, pre-doctorate, married, *, *, male, *, 75231
56 - 61, *, pre-doctorate, married, *, *, male, *, 66394
56 - 61, *, pre-doctorate, married, *, *, male, *, 52974
56 - 61, *, pre-doctorate, married, *, *, male, *, 103582
56 - 61, *, pre-doctorate, married, *, *, male, *, 57256
56 - 61, *, pre-doctorate, married, *, *, male, *, 57749
56 - 61, *, pre-doctorate, married, *, *, male, *, 70760
56 - 61, *, pre-doctorate, married, *, *, male, *, 70426
56 - 61, *, pre-doctorate, married, *, *, male, *, 104847
56 - 61, *, pre-doctorate, married, *, *, male, *, 107248
56 - 61, *, pre-doctorate, married, *, *, male, *, 105695
56 - 61, *, pre-doctorate, married, *, *, male, *, 60711
56 - 61, *, pre-doctorate, married, *, *, male, *, 64830
56 - 61, *, pre-doctorate, married, *, *, male, *, 68487
56 - 61, *, pre-doctorate, married, *, *, male, *, 127341
56 - 61, *, pre-doctorate, married, *, *, male, *, 44150
56 - 61, *, pre-doctorate, married, *, *, male, *, 81904
56 - 61, *, pre-doctorate, married, *, *, male, *, 58143
56 - 61, *, pre-doctorate, married, *, *, male, *, 52411
56 - 61, *, pre-doctorate, married, *, *, male, *, 75062
56 - 61, *, pre-doctorate, married, *, *, male, *, 58132
56 - 61, *, pre-doctorate, married, *, *, male, *, 90048
56 - 61, *, pre-doctorate, married, *, *, male, *, 78018
56 - 61, *, pre-doctorate, married, *, *, male, *, 93521
56 - 61, *, pre-doctorate, married, *, *, male, *, 40055
56 - 61, *, pre-doctorate, married, *, *, male, *, 113108
56 - 61, *, pre-doctorate, married, *, *, male, *, 75603
56 - 61, *, pre-doctorate, married, *, *, male, *, 47953
56 - 61, *, pre-doctorate, married, *, *, male, *, 89869
56 - 61, *, pre-doctorate, married, *, *, male, *, 111827
56 - 61, *, pre-doctorate, married, *, *, male, *, 95825
56 - 61, *, pre-doctorate, married, *, *, male, *, 81197
56 - 61, *, pre-doctorate, married, *, *, male, *, 79362
56 - 61, *, pre-doctorate, married, *, *, male, *, 60156
56 - 61, *, pre-doctorate, married, *, *, male, *, 74168
56 - 61, *, pre-doctorate, married, *, *, male, *, 103740
56 - 61, *, pre-doctorate, married, *, *, male, *, 76704
56 - 61, *, pre-doctorate, married, *, *, male, *, 85877
56 - 61, *, pre-doctorate, married, *, *, male, *, 124988
56 - 61, *, pre-doctorate, married, *, *, male, *, 128703
56 - 61, *, pre-doctorate, married, *, *, male, *, 55741
56 - 61, *, pre-doctorate, married, *, *, male, *, 114816
56 - 61, *, pre-doctorate, married, *, *, male, *, 72685
56 - 61, *, pre-doctorate, married, *, *, male, *, 55757
56 - 61, *, pre-doctorate, married, *, *, male, *, 92658
56 - 61, *, pre-doctorate, married, *, *, male, *, 105905
56 - 61, *, pre-doctorate, married, *, *, male, *, 93826
56 - 61, *, pre-doctorate, married, *, *, male, *, 50844
56 - 61, *, pre-doctorate, married, *, *, male, *, 104555
56 - 61, *, pre-doctorate, married, *, *, male, *, 98017
56 - 61, *, pre-doctorate, married, *, *, male, *, 74660
56 - 61, *, pre-doctorate, married, *, *, male, *, 119053
56 - 61, *, pre-doctorate, married, *, *, male, *, 94667
56 - 61, *, pre-doctorate, married, *, *, male, *, 118968
56 - 61, *, pre-doctorate, married, *, *, male, *, 87117
56 - 61, *, pre-doctorate, married, *, *, male, *, 64822
56 - 61, *, pre-doctorate, married, *, *, male, *, 60283
56 - 61, *, pre-doctorate, married, *, *, male, *, 86074
56 - 61, *, pre-doctorate, married, *, *, male, *, 41424
56 - 61, *, pre-doctorate, married, *, *, male, *, 105683
56 - 61, *, pre-doctorate, married, *, *, male, *, 103885
56 - 61, *, pre-doctorate, married, *, *, male, *, 119965
56 - 61, *, pre-doctorate, married, *, *, male, *, 119400
56 - 61, *, pre-doctorate, married, *, *, male, *, 76547
56 - 61, *, pre-doctorate, married, *, *, male, *, 62052
56 - 61, *, pre-doctorate, married, *, *, male, *, 45449
56 - 61, *, pre-doctorate, married, *, *, male, *, 110889
56 - 61, *, pre-doctorate, married, *, *, male, *, 86359
56 - 61, *, pre-doctorate, married, *, *, male, *, 63066
56 - 61, *, pre-doctorate, married, *, *, male, *, 100922
56 - 61, *, pre-doctorate, married, *, *, male, *, 86851
56 - 61, *, pre-doctorate, married, *, *, male, *, 62081
56 - 61, *, pre-doctorate, married, *, *, male, *, 92839
56 - 61, *, pre-doctorate, married, *, *, male, *, 71052
56 - 61, *, pre-doctorate, married, *, *, male, *, 93408
56 - 61, *, pre-doctorate, married, *, *, male, *, 108461
56 - 61, *, pre-doctorate, married, *, *, male, *, 108792
56 - 61, *, pre-doctorate, married, *, *, male, *, 68063
56 - 61, *, pre-doctorate, married, *, *, male, *, 68130
56 - 61, *, pre-doctorate, married, *, *, male, *, 114881
56 - 61, *, pre-doctorate, married, *, *, male, *, 114976
56 - 61, *, pre-doctorate, married, *, *, male, *, 114594
56 - 61, *, pre-doctorate, married, *, *, male, *, 93072
56 - 61, *, pre-doctorate, married, *, *, male, *, 61779
56 - 61, *, pre-doctorate, married, *, *, male, *, 99489
56 - 61, *, pre-doctorate, married, *, *, male, *, 85263
56 - 61, *, pre-doctorate, married, *, *, male, *, 52476
56 - 61, *, pre-doctorate, married, *, *, male, *, 113306
62 - 90, *, pre-doctorate, married, *, *, male, *, 97813
62 - 90, *, pre-doctorate, married, *, *, male, *, 81641
62 - 90, *, pre-doctorate, married, *, *, male, *, 128304
62 - 90, *, pre-doctorate, married, *, *, male, *, 115982
62 - 90, *, pre-doctorate, married, *, *, male, *, 63857
62 - 90, *, pre-doctorate, married, *, *, male, *, 111645
62 - 90, *, pre-doctorate, married, *, *, male, *, 84080
62 - 90, *, pre-doctorate, married, *, *, male, *, 44073
62 - 90, *, pre-doctorate, married, *, *, male, *, 94361
62 - 90, *, pre-doctorate, married, *, *, male, *, 95934
62 - 90, *, pre-doctorate, married, *, *, male, *, 41359
62 - 90, *, pre-doctorate, married, *, *, male, *, 50243
62 - 90, *, pre-doctorate, married, *, *, male, *, 47027
62 - 90, *, pre-doctorate, married, *, *, male, *, 52737
62 - 90, *, pre-doctorate, married, *, *, male, *, 109261
62 - 90, *, pre-doctorate, married, *, *, male, *, 60913
62 - 90, *, pre-doctorate, married, *, *, male, *, 99191
62 - 90, *, pre-doctorate, married, *, *, male, *, 57226
62 - 90, *, pre-doctorate, married, *, *, male, *, 51005
62 - 90, *, pre-doctorate, married, *, *, male, *, 106484
62 - 90, *, pre-doctorate, married, *, *, male, *, 83687
62 - 90, *, pre-doctorate, married, *, *, male, *, 102751
62 - 90, *, pre-doctorate, married, *, *, male, *, 57309
62 - 90, *, pre-doctorate, married, *, *, male, *, 62435
62 - 90, *, pre-doctorate, married, *, *, male, *, 110582
62 - 90, *, pre-doctorate, married, *, *, male, *, 43379
62 - 90, *, pre-doctorate, married, *, *, male, *, 132531
62 - 90, *, pre-doctorate, married, *, *, male, *, 99503
62 - 90, *, pre-doctorate, married, *, *, male, *, 81603
62 - 90, *, pre-doctorate, married, *, *, male, *, 100011
62 - 90, *, pre-doctorate, married, *, *, male, *, 52177
62 - 90, *, pre-doctorate, married, *, *, male, *, 90850
62 - 90, *, pre-doctorate, married, *, *, male, *, 49083
62 - 90, *, pre-doctorate, married, *, *, male, *, 132795
62 - 90, *, pre-doctorate, married, *, *, male, *, 116829
62 - 90, *, pre-doctorate, married, *, *, male, *, 97584
62 - 90, *, pre-doctorate, married, *, *, male, *, 118610
62 - 90, *, pre-doctorate, married, *, *, male, *, 62901
62 - 90, *, pre-doctorate, married, *, *, male, *, 40654
62 - 90, *, pre-doctorate, married, *, *, male, *, 106306
62 - 90, *, pre-doctorate, married, *, *, male, *, 117940
62 - 90, *, pre-doctorate, married, *, *, male, *, 100418
62 - 90, *, pre-doctorate, married, *, *, male, *, 64648
62 - 90, *, pre-doctorate, married, *, *, male, *, 80559
62 - 90, *, pre-doctorate, married, *, *, male, *, 95629
62 - 90, *, pre-doctorate, married, *, *, male, *, 110114
62 - 90, *, pre-doctorate, married, *, *, male, *, 96668
62 - 90, *, pre-doctorate, married, *, *, male, *, 77710
62 - 90, *, pre-doctorate, married, *, *, male, *, 72090
62 - 90, *, pre-doctorate, married, *, *, male, *, 118606
62 - 90, *, pre-doctorate, married, *, *, male, *, 73235
62 - 90, *, pre-doctorate, married, *, *, male, *, 52888
62 - 90, *, pre-doctorate, married, *, *, male, *, 118967
62 - 90, *, pre-doctorate, married, *, *, male, *, 100954
62 - 90, *, pre-doctorate, married, *, *, male, *, 109677
62 - 90, *, pre-doctorate, married, *, *, male, *, 63331
62 - 90, *, pre-doctorate, married, *, *, male, *, 119943
62 - 90, *, pre-doctorate, married, *, *, male, *, 52576
62 - 90, *, pre-doctorate, married, *, *, male, *, 55814
62 - 90, *, pre-doctorate, married, *, *, male, *, 127336
62 - 90, *, pre-doctorate, married, *, *, male, *, 57433
62 - 90, *, pre-doctorate, married, *, *, male, *, 65170
62 - 90, *, pre-doctorate, married, *, *, male, *, 61396
62 - 90, *, pre-doctorate, married, *, *, male, *, 98986
62 - 90, *, pre-doctorate, married, *, *, male, *, 48445
62 - 90, *, pre-doctorate, married, *, *, male, *, 100467
62 - 90, *, pre-doctorate, married, *, *, male, *, 55991
62 - 90, *, pre-doctorate, married, *, *, male, *, 62382
62 - 90, *, pre-doctorate, married, *, *, male, *, 53752
62 - 90, *, pre-doctorate, married, *, *, male, *, 56183
62 - 90, *, pre-doctorate, married, *, *, male, *, 95140
62 - 90, *, pre-doctorate, married, *, *, male, *, 52134
62 - 90, *, pre-doctorate, married, *, *, male, *, 108726
62 - 90, *, pre-doctorate, married, *, *, male, *, 119512
62 - 90, *, pre-doctorate, married, *, *, male, *, 52704
62 - 90, *, pre-doctorate, married, *, *, male, *, 73567
62 - 90, *, pre-doctorate, married, *, *, male, *, 57415
62 - 90, *, pre-doctorate, married, *, *, male, *, 68214
62 - 90, *, pre-doctorate, married, *, *, male, *, 42227
62 - 90, *, pre-doctorate, married, *, *, male, *, 64560
62 - 90, *, pre-doctorate, married, *, *, male, *, 118966
62 - 90, *, pre-doctorate, married, *, *, male, *, 103625
62 - 90, *, pre-doctorate, married, *, *, male, *, 92960
62 - 90, *, pre-doctorate, married, *, *, male, *, 56594
62 - 90, *, pre-doctorate, married, *, *, male, *, 134130
62 - 90, *, pre-doctorate, married, *, *, male, *, 97120
62 - 90, *, pre-doctorate, married, *, *, male, *, 70120
62 - 90, *, pre-doctorate, married, *, *, male, *, 105155
62 - 90, *, pre-doctorate, married, *, *, male, *, 53721
62 - 90, *, pre-doctorate, married, *, *, male, *, 56285
62 - 90, *, pre-doctorate, married, *, *, male, *, 68682
62 - 90, *, pre-doctorate, married, *, *, male, *, 69089
62 - 90, *, pre-doctorate, married, *, *, male, *, 115896
62 - 90, *, pre-doctorate, married, *, *, male, *, 84881
62 - 90, *, pre-doctorate, married, *, *, male, *, 113711
62 - 90, *, pre-doctorate, married, *, *, male, *, 78872
62 - 90, *, pre-doctorate, married, *, *, male, *, 96839
62 - 90, *, pre-doctorate, married, *, *, male, *, 79067
62 - 90, *, pre-doctorate, married, *, *, male, *, 47074
62 - 90, *, pre-doctorate, married, *, *, male, *, 110089
62 - 90, *, pre-doctorate, married, *, *, male, *, 40305
62 - 90, *, pre-doctorate, married, *, *, male, *, 94635
62 - 90, *, pre-doctorate, married, *, *, male, *, 113083
62 - 90, *, pre-doctorate, married, *, *, male, *, 67217
62 - 90, *, pre-doctorate, married, *, *, male, *, 89432
62 - 90, *, pre-doctorate, married, *, *, male, *, 77643
62 - 90, *, pre-doctorate, married, *, *, male, *, 57304
62 - 90, *, pre-doctorate, married, *, *, male, *, 59405
62 - 90, *, pre-doctorate, married, *, *, male, *, 70914
62 - 90, *, pre-doctorate, married, *, *, male, *, 103068
62 - 90, *, pre-doctorate, married, *, *, male, *, 78234
62 - 90, *, pre-doctorate, married, *, *, male, *, 67223
62 - 90, *, pre-doctorate, married, *, *, male, *, 77958
62 - 90, *, pre-doctorate, married, *, *, male, *, 85604
62 - 90, *, pre-doctorate, married, *, *, male, *, 117278
62 - 90, *, pre-doctorate, married, *, *, male, *, 50573
62 - 90, *, pre-doctorate, married, *, *, male, *, 99840
62 - 90, *, pre-doctorate, married, *, *, male, *, 105078
62 - 90, *, pre-doctorate, married, *, *, male, *, 90245
62 - 90, *, pre-doctorate, married, *, *, male, *, 82034
62 - 90, *, pre-doctorate, married, *, *, male, *, 94470
62 - 90, *, pre-doctorate, married, *, *, male, *, 103958
62 - 90, *, pre-doctorate, married, *, *, male, *, 109574
62 - 90, *, pre-doctorate, married, *, *, male, *, 88816
62 - 90, *, pre-doctorate, married, *, *, male, *, 49512
62 - 90, *, pre-doctorate, married, *, *, male, *, 102292
62 - 90, *, pre-doctorate, married, *, *, male, *, 135852
62 - 90, *, pre-doctorate, married, *, *, male, *, 62983
62 - 90, *, pre-doctorate, married, *, *, male, *, 68441
62 - 90, *, pre-doctorate, married, *, *, male, *, 87435
62 - 90, *, pre-doctorate, married, *, *, male, *, 71944
62 - 90, *, pre-doctorate, married, *, *, male, *, 116328
62 - 90, *, pre-doctorate, married, *, *, male, *, 95131
62 - 90, *, pre-doctorate, married, *, *, male, *, 59786
62 - 90, *, pre-doctorate, married, *, *, male, *, 111008
62 - 90, *, pre-doctorate, married, *, *, male, *, 75664
62 - 90, *, pre-doctorate, married, *, *, male, *, 88643
62 - 90, *, pre-doctorate, married, *, *, male, *, 78498
62 - 90, *, pre-doctorate, married, *, *, male, *, 44935
62 - 90, *, pre-doctorate, married, *, *, male, *, 108382
62 - 90, *, pre-doctorate, married, *, *, male, *, 99208
62 - 90, *, pre-doctorate, married, *, *, male, *, 68699
62 - 90, *, pre-doctorate, married, *, *, male, *, 62183
62 - 90, *, pre-doctorate, married, *, *, male, *, 133317
62 - 90, *, pre-doctorate, married, *, *, male, *, 75898
62 - 90, *, pre-doctorate, married, *, *, male, *, 113975
62 - 90, *, pre-doctorate, married, *, *, male, *, 81576
62 - 90, *, pre-doctorate, married, *, *, male, *, 101140
62 - 90, *, pre-doctorate, married, *, *, male, *, 110799
62 - 90, *, pre-doctorate, married, *, *, male, *, 81140
62 - 90, *, pre-doctorate, married, *, *, male, *, 42126
62 - 90, *, pre-doctorate, married, *, *, male, *, 86050
62 - 90, *, pre-doctorate, married, *, *, male, *, 44389
62 - 90, *, pre-doctorate, married, *, *, male, *, 94307
62 - 90, *, pre-doctorate, married, *, *, male, *, 87730
62 - 90, *, pre-doctorate, married, *, *, male, *, 112046
62 - 90, *, pre-doctorate, married, *, *, male, *, 103829
62 - 90, *, pre-doctorate, married, *, *, male, *, 61015
62 - 90, *, pre-doctorate, married, *, *, male, *, 123567
62 - 90, *, pre-doctorate, married, *, *, male, *, 60410
62 - 90, *, pre-doctorate, married, *, *, male, *, 86370
62 - 90, *, pre-doctorate, married, *, *, male, *, 104332
62 - 90, *, pre-doctorate, married, *, *, male, *, 75871
62 - 90, *, pre-doctorate, married, *, *, male, *, 98440
62 - 90, *, pre-doctorate, married, *, *, male, *, 80189
62 - 90, *, pre-doctorate, married, *, *, male, *, 45985
62 - 90, *, pre-doctorate, married, *, *, male, *, 66876
62 - 90, *, pre-doctorate, married, *, *, male, *, 46091
62 - 90, *, pre-doctorate, married, *, *, male, *, 98310
62 - 90, *, pre-doctorate, married, *, *, male, *, 85589
62 - 90, *, pre-doctorate, married, *, *, male, *, 96435
62 - 90, *, pre-doctorate, married, *, *, male, *, 64681
62 - 90, *, pre-doctorate, married, *, *, male, *, 55068
62 - 90, *, pre-doctorate, married, *, *, male, *, 105358
62 - 90, *, pre-doctorate, married, *, *, male, *, 92942
62 - 90, *, pre-doctorate, married, *, *, male, *, 87306
62 - 90, *, pre-doctorate, married, *, *, male, *, 126151
62 - 90, *, pre-doctorate, married, *, *, male, *, 73135
62 - 90, *, pre-doctorate, married, *, *, male, *, 105207
62 - 90, *, pre-doctorate, married, *, *, male, *, 84876
62 - 90, *, pre-doctorate, married, *, *, male, *, 87944
62 - 90, *, pre-doctorate, married, *, *, male, *, 113486
62 - 90, *, pre-doctorate, married, *, *, male, *, 100697
62 - 90, *, pre-doctorate, married, *, *, male, *, 93550
62 - 90, *, pre-doctorate, married, *, *, male, *, 58765
62 - 90, *, pre-doctorate, married, *, *, male, *, 88759
62 - 90, *, pre-doctorate, married, *, *, male, *, 45679
62 - 90, *, pre-doctorate, married, *, *, male, *, 85295
62 - 90, *, pre-doctorate, married, *, *, male, *, 72600
62 - 90, *, pre-doctorate, married, *, *, male, *, 107707
62 - 90, *, pre-doctorate, married, *, *, male, *, 108813
62 - 90, *, pre-doctorate, married, *, *, male, *, 60568
62 - 90, *, pre-doctorate, married, *, *, male, *, 75768
62 - 90, *, pre-doctorate, married, *, *, male, *, 94625
62 - 90, *, pre-doctorate, married, *, *, male, *, 42801
62 - 90, *, pre-doctorate, married, *, *, male, *, 53068
62 - 90, *, pre-doctorate, married, *, *, male, *, 54821
62 - 90, *, pre-doctorate, married, *, *, male, *, 77196
62 - 90, *, pre-doctorate, married, *, *, male, *, 132995
62 - 90, *, pre-doctorate, married, *, *, male, *, 119927
62 - 90, *, pre-doctorate, married, *, *, male, *, 65699
62 - 90, *, pre-doctorate, married, *, *, male, *, 110068
62 - 90, *, pre-doctorate, married, *, *, male, *, 91980
62 - 90, *, pre-doctorate, married, *, *, male, *, 45320
62 - 90, *, pre-doctorate, married, *, *, male, *, 86308
62 - 90, *, pre-doctorate, married, *, *, male, *, 71599
62 - 90, *, pre-doctorate, married, *, *, male, *, 66143
62 - 90, *, pre-doctorate, married, *, *, male, *, 105675
62 - 90, *, pre-doctorate, married, *, *, male, *, 109649
62 - 90, *, pre-doctorate, married, *, *, male, *, 76921
62 - 90, *, pre-doctorate, married, *, *, male, *, 61930
62 - 90, *, pre-doctorate, married, *, *, male, *, 100236
62 - 90, *, pre-doctorate, married, *, *, male, *, 97420
62 - 90, *, pre-doctorate, married, *, *, male, *, 65193
62 - 90, *, pre-doctorate, married, *, *, male, *, 119946
62 - 90, *, pre-doctorate, married, *, *, male, *, 51965
62 - 90, *, pre-doctorate, married, *, *, male, *, 116520
62 - 90, *, pre-doctorate, married, *, *, male, *, 109621
62 - 90, *, pre-doctorate, married, *, *, male, *, 50654
62 - 90, *, pre-doctorate, married, *, *, male, *, 107968
62 - 90, *, pre-doctorate, married, *, *, male, *, 115242
62 - 90, *, pre-doctorate, married, *, *, male, *, 115369
62 - 90, *, pre-doctorate, married, *, *, male, *, 66930
62 - 90, *, pre-doctorate, married, *, *, male, *, 78952
62 - 90, *, pre-doctorate, married, *, *, male, *, 104239
62 - 90, *, pre-doctorate, married, *, *, male, *, 124141
62 - 90, *, pre-doctorate, married, *, *, male, *, 66072
62 - 90, *, pre-doctorate, married, *, *, male, *, 51442
62 - 90, *, pre-doctorate, married, *, *, male, *, 105175
62 - 90, *, pre-doctorate, married, *, *, male, *, 49199
62 - 90, *, pre-doctorate, married, *, *, male, *, 87062
62 - 90, *, pre-doctorate, married, *, *, male, *, 76780
62 - 90, *, pre-doctorate, married, *, *, male, *, 95211
62 - 90, *, pre-doctorate, married, *, *, male, *, 118617
62 - 90, *, pre-doctorate, married, *, *, male, *, 108451
62 - 90, *, pre-doctorate, married, *, *, male, *, 97872
62 - 90, *, pre-doctorate, married, *, *, male, *, 112691
62 - 90, *, pre-doctorate, married, *, *, male, *, 114230
62 - 90, *, pre-doctorate, married, *, *, male, *, 86856
62 - 90, *, pre-doctorate, married, *, *, male, *, 64822
62 - 90, *, pre-doctorate, married, *, *, male, *, 117852
62 - 90, *, pre-doctorate, married, *, *, male, *, 92855
62 - 90, *, pre-doctorate, married, *, *, male, *, 93258
38 - 90, *, pre-doctorate, married, *, *, female, *, 51575
38 - 90, *, pre-doctorate, married, *, *, female, *, 71042
38 - 90, *, pre-doctorate, married, *, *, female, *, 61572
38 - 90, *, pre-doctorate, married, *, *, female, *, 51624
38 - 90, *, pre-doctorate, married, *, *, female, *, 99258
38 - 90, *, pre-doctorate, married, *, *, female, *, 72829
38 - 90, *, pre-doctorate, married, *, *, female, *, 63231
38 - 90, *, pre-doctorate, married, *, *, female, *, 88464
38 - 90, *, pre-doctorate, married, *, *, female, *, 64283
38 - 90, *, pre-doctorate, married, *, *, female, *, 66286
38 - 90, *, pre-doctorate, married, *, *, female, *, 54894
38 - 90, *, pre-doctorate, married, *, *, female, *, 95286
38 - 90, *, pre-doctorate, married, *, *, female, *, 69737
38 - 90, *, pre-doctorate, married, *, *, female, *, 66018
38 - 90, *, pre-doctorate, married, *, *, female, *, 105690
38 - 90, *, pre-doctorate, married, *, *, female, *, 71875
38 - 90, *, pre-doctorate, married, *, *, female, *, 68466
38 - 90, *, pre-doctorate, married, *, *, female, *, 114258
38 - 90, *, pre-doctorate, married, *, *, female, *, 57991
38 - 90, *, pre-doctorate, married, *, *, female, *, 114430
38 - 90, *, pre-doctorate, married, *, *, female, *, 41626
38 - 90, *, pre-doctorate, married, *, *, female, *, 73643
38 - 90, *, pre-doctorate, married, *, *, female, *, 55871
38 - 90, *, pre-doctorate, married, *, *, female, *, 99057
38 - 90, *, pre-doctorate, married, *, *, female, *, 100533
38 - 90, *, pre-doctorate, married, *, *, female, *, 71574
38 - 90, *, pre-doctorate, married, *, *, female, *, 63635
38 - 90, *, pre-doctorate, married, *, *, female, *, 131747
38 - 90, *, pre-doctorate, married, *, *, female, *, 139122
38 - 90, *, pre-doctorate, married, *, *, female, *, 110256
38 - 90, *, pre-doctorate, married, *, *, female, *, 94030
38 - 90, *, pre-doctorate, married, *, *, female, *, 101298
38 - 90, *, pre-doctorate, married, *, *, female, *, 58067
38 - 90, *, pre-doctorate, married, *, *, female, *, 76884
38 - 90, *, pre-doctorate, married, *, *, female, *, 71445
38 - 90, *, pre-doctorate, married, *, *, female, *, 97019
38 - 90, *, pre-doctorate, married, *, *, female, *, 121514
38 - 90, *, pre-doctorate, married, *, *, female, *, 87195
38 - 90, *, pre-doctorate, married, *, *, female, *, 40272
38 - 90, *, pre-doctorate, married, *, *, female, *, 64710
38 - 90, *, pre-doctorate, married, *, *, female, *, 93419
38 - 90, *, pre-doctorate, married, *, *, female, *, 46786
38 - 90, *, pre-doctorate, married, *, *, female, *, 54227
38 - 90, *, pre-doctorate, married, *, *, female, *, 97982
38 - 90, *, pre-doctorate, married, *, *, female, *, 57509
38 - 90, *, pre-doctorate, married, *, *, female, *, 88151
38 - 90, *, pre-doctorate, married, *, *, female, *, 88299
38 - 90, *, pre-doctorate, married, *, *, female, *, 68666
38 - 90, *, pre-doctorate, married, *, *, female, *, 40445
38 - 90, *, pre-doctorate, married, *, *, female, *, 116908
38 - 90, *, pre-doctorate, married, *, *, female, *, 51629
38 - 90, *, pre-doctorate, married, *, *, female, *, 48200
38 - 90, *, pre-doctorate, married, *, *, female, *, 48595
38 - 90, *, pre-doctorate, married, *, *, female, *, 63722
38 - 90, *, pre-doctorate, married, *, *, female, *, 58118
38 - 90, *, pre-doctorate, married, *, *, female, *, 89405
38 - 90, *, pre-doctorate, married, *, *, female, *, 76712
38 - 90, *, pre-doctorate, married, *, *, female, *, 103721
38 - 90, *, pre-doctorate, married, *, *, female, *, 93429
38 - 90, *, pre-doctorate, married, *, *, female, *, 131103
38 - 90, *, pre-doctorate, married, *, *, female, *, 118137
38 - 90, *, pre-doctorate, married, *, *, female, *, 101548
38 - 90, *, pre-doctorate, married, *, *, female, *, 46902
38 - 90, *, pre-doctorate, married, *, *, female, *, 129737
38 - 90, *, pre-doctorate, married, *, *, female, *, 67646
38 - 90, *, pre-doctorate, married, *, *, female, *, 40023
38 - 90, *, pre-doctorate, married, *, *, female, *, 72595
38 - 90, *, pre-doctorate, married, *, *, female, *, 59839
38 - 90, *, pre-doctorate, married, *, *, female, *, 92877
38 - 90, *, pre-doctorate, married, *, *, female, *, 70069
38 - 90, *, pre-doctorate, married, *, *, female, *, 62332
38 - 90, *, pre-doctorate, married, *, *, female, *, 139785
38 - 90, *, pre-doctorate, married, *, *, female, *, 69039
38 - 90, *, pre-doctorate, married, *, *, female, *, 67510
38 - 90, *, pre-doctorate, married, *, *, female, *, 92744
38 - 90, *, pre-doctorate, married, *, *, female, *, 119298
38 - 90, *, pre-doctorate, married, *, *, female, *, 77270
38 - 90, *, pre-doctorate, married, *, *, female, *, 42396
38 - 90, *, pre-doctorate, married, *, *, female, *, 98341
38 - 90, *, pre-doctorate, married, *, *, female, *, 114796
38 - 90, *, pre-doctorate, married, *, *, female, *, 100953
38 - 90, *, pre-doctorate, married, *, *, female, *, 86994
38 - 90, *, pre-doctorate, married, *, *, female, *, 76228
38 - 90, *, pre-doctorate, married, *, *, female, *, 99612
38 - 90, *, pre-doctorate, married, *, *, female, *, 97911
38 - 90, *, pre-doctorate, married, *, *, female, *, 119502
38 - 90, *, pre-doctorate, married, *, *, female, *, 90124
38 - 90, *, pre-doctorate, married, *, *, female, *, 90245
38 - 90, *, pre-doctorate, married, *, *, female, *, 61300
38 - 90, *, pre-doctorate, married, *, *, female, *, 51929
38 - 90, *, pre-doctorate, married, *, *, female, *, 109915
38 - 90, *, pre-doctorate, married, *, *, female, *, 45053
38 - 90, *, pre-doctorate, married, *, *, female, *, 90724
38 - 90, *, pre-doctorate, married, *, *, female, *, 113923
38 - 90, *, pre-doctorate, married, *, *, female, *, 113805
38 - 90, *, pre-doctorate, married, *, *, female, *, 98985
38 - 90, *, pre-doctorate, married, *, *, female, *, 84074
38 - 90, *, pre-doctorate, married, *, *, female, *, 102547
38 - 90, *, pre-doctorate, married, *, *, female, *, 43613
38 - 90, *, pre-doctorate, married, *, *, female, *, 99648
38 - 90, *, pre-doctorate, married, *, *, female, *, 55541
38 - 90, *, pre-doctorate, married, *, *, female, *, 59329
38 - 90, *, pre-doctorate, married, *, *, female, *, 52765
38 - 90, *, pre-doctorate, married, *, *, female, *, 69105
38 - 90, *, pre-doctorate, married, *, *, female, *, 87102
38 - 90, *, pre-doctorate, married, *, *, female, *, 58670
38 - 90, *, pre-doctorate, married, *, *, female, *, 74837
38 - 90, *, pre-doctorate, married, *, *, female, *, 60452
38 - 90, *, pre-doctorate, married, *, *, female, *, 116446
