20 - 26, *, pre-primary, married, *, *, *, *, 43685
38 - 45, *, hs-grad, married, other-service, *, female, *, 72490
38 - 45, *, hs-grad, married, other-service, *, female, *, 70632
38 - 45, *, hs-grad, married, other-service, *, female, *, 105300
38 - 45, *, hs-grad, married, other-service, *, female, *, 83036
38 - 45, non-government, some-college, married, other-service, *, female, *, 184446
38 - 45, non-government, some-college, married, other-service, *, female, *, 87225
38 - 45, non-government, some-college, married, other-service, *, female, *, 51573
38 - 45, non-government, some-college, married, other-service, *, female, *, 75753
38 - 45, non-government, some-college, married, other-service, *, female, *, 145690
38 - 45, non-government, some-college, married, other-service, *, female, *, 120571
38 - 45, non-government, some-college, married, other-service, *, female, *, 104427
38 - 45, non-government, some-college, married, other-service, *, female, *, 169069
38 - 45, non-government, some-college, married, other-service, *, female, *, 16061
38 - 45, non-government, some-college, married, other-service, *, female, *, 113037
38 - 45, non-government, some-college, married, other-service, *, female, *, 185555
38 - 45, non-government, some-college, married, other-service, *, female, *, 184423
38 - 45, non-government, some-college, married, other-service, *, female, *, 96705
38 - 45, non-government, some-college, married, other-service, *, female, *, 32353
38 - 45, non-government, some-college, married, other-service, *, female, *, 57642
38 - 45, non-government, some-college, married, other-service, *, female, *, 105969
38 - 45, non-government, some-college, married, other-service, *, female, *, 124015
38 - 45, non-government, some-college, married, other-service, *, female, *, 141842
38 - 45, non-government, some-college, married, other-service, *, female, *, 184241
38 - 45, non-government, some-college, married, other-service, *, female, *, 33204
38 - 45, non-government, some-college, married, other-service, *, female, *, 74025
46 - 51, *, pre-university, married, other-service, *, female, *, 106025
46 - 51, *, pre-university, married, other-service, *, female, *, 189927
46 - 51, *, pre-university, married, other-service, *, female, *, 158479
46 - 51, *, pre-university, married, other-service, *, female, *, 162693
46 - 51, *, pre-university, married, other-service, *, female, *, 198057
46 - 51, *, pre-university, married, other-service, *, female, *, 141328
46 - 51, *, pre-university, married, other-service, *, female, *, 99421
46 - 51, *, pre-university, married, other-service, *, female, *, 112084
46 - 51, *, pre-university, married, other-service, *, female, *, 197667
46 - 51, *, pre-university, married, other-service, *, female, *, 194082
46 - 51, *, pre-university, married, other-service, *, female, *, 108060
46 - 51, *, pre-university, married, other-service, *, female, *, 152812
46 - 51, *, pre-university, married, other-service, *, female, *, 22269
46 - 51, *, pre-university, married, other-service, *, female, *, 152968
46 - 51, *, pre-university, married, other-service, *, female, *, 44291
46 - 51, *, pre-university, married, other-service, *, female, *, 122953
46 - 51, *, pre-university, married, other-service, *, female, *, 174565
46 - 51, *, pre-university, married, other-service, *, female, *, 60135
46 - 51, *, pre-university, married, other-service, *, female, *, 16714
46 - 51, *, pre-university, married, other-service, *, female, *, 48356
46 - 51, *, pre-university, married, other-service, *, female, *, 181686
46 - 51, *, pre-university, married, other-service, *, female, *, 27439
46 - 51, *, pre-university, married, other-service, *, female, *, 198761
46 - 51, *, pre-university, married, other-service, *, female, *, 146507
46 - 51, *, pre-university, married, other-service, *, female, *, 145318
46 - 51, *, pre-university, married, other-service, *, female, *, 121885
46 - 51, *, pre-university, married, other-service, *, female, *, 123856
46 - 51, *, pre-university, married, other-service, *, female, *, 178339
46 - 51, *, pre-university, married, other-service, *, female, *, 137665
46 - 51, *, pre-university, married, other-service, *, female, *, 168478
46 - 51, *, pre-university, married, other-service, *, female, *, 67748
52 - 69, *, pre-university, married, other-service, *, female, north-america, 24010
52 - 69, *, pre-university, married, other-service, *, female, north-america, 43422
52 - 69, *, pre-university, married, other-service, *, female, north-america, 144372
52 - 69, *, pre-university, married, other-service, *, female, north-america, 141522
52 - 69, *, pre-university, married, other-service, *, female, north-america, 80658
52 - 69, *, pre-university, married, other-service, *, female, north-america, 12137
52 - 69, *, pre-university, married, other-service, *, female, north-america, 13785
52 - 69, *, pre-university, married, other-service, *, female, north-america, 155641
52 - 69, *, pre-university, married, other-service, *, female, north-america, 123421
52 - 69, *, pre-university, married, other-service, *, female, north-america, 54159
52 - 69, *, pre-university, married, other-service, *, female, north-america, 105856
52 - 69, *, pre-university, married, other-service, *, female, north-america, 180588
52 - 69, *, pre-university, married, other-service, *, female, north-america, 24901
52 - 69, *, pre-university, married, other-service, *, female, north-america, 190666
52 - 69, *, pre-university, married, other-service, *, female, north-america, 82311
52 - 69, *, pre-university, married, other-service, *, female, north-america, 15630
52 - 69, *, pre-university, married, other-service, *, female, north-america, 127989
52 - 69, *, pre-university, married, other-service, *, female, north-america, 97177
52 - 69, *, pre-university, married, other-service, *, female, north-america, 175617
52 - 69, *, pre-university, married, other-service, *, female, north-america, 10832
52 - 69, *, pre-university, married, other-service, *, female, north-america, 152865
52 - 69, *, pre-university, married, other-service, *, female, north-america, 172986
52 - 69, *, pre-university, married, other-service, *, female, north-america, 55125
52 - 69, *, pre-university, married, other-service, *, female, north-america, 73690
52 - 69, *, pre-university, married, other-service, *, female, north-america, 58113
52 - 69, *, pre-university, married, other-service, *, female, north-america, 133138
38 - 49, ?, pre-university, married, ?, *, male, *, 35929
38 - 49, ?, pre-university, married, ?, *, male, *, 141842
38 - 49, ?, pre-university, married, ?, *, male, *, 27270
38 - 49, ?, pre-university, married, ?, *, male, *, 126506
38 - 49, ?, pre-university, married, ?, *, male, *, 138574
38 - 49, ?, pre-university, married, ?, *, male, *, 34019
38 - 49, ?, pre-university, married, ?, *, male, *, 190332
38 - 49, ?, pre-university, married, ?, *, male, *, 145146
38 - 49, ?, pre-university, married, ?, *, male, *, 10756
38 - 49, ?, pre-university, married, ?, *, male, *, 181838
38 - 49, ?, pre-university, married, ?, *, male, *, 97274
38 - 49, ?, pre-university, married, ?, *, male, *, 32144
38 - 49, ?, pre-university, married, ?, *, male, *, 26517
38 - 49, ?, pre-university, married, ?, *, male, *, 106832
38 - 49, ?, pre-university, married, ?, *, male, *, 13807
38 - 49, ?, pre-university, married, ?, *, male, *, 24263
38 - 49, ?, pre-university, married, ?, *, male, *, 77629
38 - 49, ?, pre-university, married, ?, *, male, *, 94464
38 - 49, ?, pre-university, married, ?, *, male, *, 95117
38 - 49, ?, pre-university, married, ?, *, male, *, 36825
38 - 49, ?, pre-university, married, ?, *, male, *, 120208
38 - 49, ?, pre-university, married, ?, *, male, *, 71335
38 - 49, ?, pre-university, married, ?, *, male, *, 175860
38 - 49, ?, pre-university, married, ?, *, male, *, 159038
38 - 49, ?, pre-university, married, ?, *, male, *, 90265
38 - 49, ?, pre-university, married, ?, *, male, *, 85498
38 - 49, ?, pre-university, married, ?, *, male, *, 112970
38 - 49, ?, pre-university, married, ?, *, male, *, 66568
38 - 49, ?, pre-university, married, ?, *, male, *, 72677
38 - 49, ?, pre-university, married, ?, *, male, *, 184133
38 - 49, ?, pre-university, married, ?, *, male, *, 49311
38 - 49, ?, pre-university, married, ?, *, male, *, 126781
38 - 49, ?, pre-university, married, ?, *, male, *, 176705
50 - 55, ?, pre-university, married, ?, *, male, *, 50678
50 - 55, ?, pre-university, married, ?, *, male, *, 26214
50 - 55, ?, pre-university, married, ?, *, male, *, 166206
50 - 55, ?, pre-university, married, ?, *, male, *, 172131
50 - 55, ?, pre-university, married, ?, *, male, *, 95333
50 - 55, ?, pre-university, married, ?, *, male, *, 127675
50 - 55, ?, pre-university, married, ?, *, male, *, 61312
50 - 55, ?, pre-university, married, ?, *, male, *, 161508
50 - 55, ?, pre-university, married, ?, *, male, *, 28616
50 - 55, ?, pre-university, married, ?, *, male, *, 198796
50 - 55, ?, pre-university, married, ?, *, male, *, 95246
50 - 55, ?, pre-university, married, ?, *, male, *, 77370
50 - 55, ?, pre-university, married, ?, *, male, *, 41986
50 - 55, ?, pre-university, married, ?, *, male, *, 191372
50 - 55, ?, pre-university, married, ?, *, male, *, 77116
50 - 55, ?, pre-university, married, ?, *, male, *, 116474
50 - 55, ?, pre-university, married, ?, *, male, *, 118515
50 - 55, ?, pre-university, married, ?, *, male, *, 35866
50 - 55, ?, pre-university, married, ?, *, male, *, 116892
50 - 55, ?, pre-university, married, ?, *, male, *, 114539
50 - 55, ?, pre-university, married, ?, *, male, *, 62462
50 - 55, ?, pre-university, married, ?, *, male, *, 162670
50 - 55, ?, pre-university, married, ?, *, male, *, 102734
50 - 55, ?, pre-university, married, ?, *, male, *, 36141
50 - 55, ?, pre-university, married, ?, *, male, *, 56467
50 - 55, ?, pre-university, married, ?, *, male, *, 16214
50 - 55, ?, pre-university, married, ?, *, male, *, 78144
50 - 55, ?, pre-university, married, ?, *, male, *, 37197
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 82974
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 68452
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 133414
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 42713
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 30696
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 177997
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 54096
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 119327
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 11566
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 53848
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 42413
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 60055
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 133267
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 143249
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 70354
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 108259
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 58348
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 98545
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 197404
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 135405
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 78119
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 185524
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 191294
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 33991
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 121250
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 13225
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 51989
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 27576
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 77349
56 - 60, ?, pre-university, married-civ-spouse, ?, *, male, north-america, 157149
61 - 62, ?, pre-university, married, ?, *, male, *, 81659
61 - 62, ?, pre-university, married, ?, *, male, *, 176197
61 - 62, ?, pre-university, married, ?, *, male, *, 36039
61 - 62, ?, pre-university, married, ?, *, male, *, 160187
61 - 62, ?, pre-university, married, ?, *, male, *, 198664
61 - 62, ?, pre-university, married, ?, *, male, *, 149717
61 - 62, ?, pre-university, married, ?, *, male, *, 86140
61 - 62, ?, pre-university, married, ?, *, male, *, 111472
61 - 62, ?, pre-university, married, ?, *, male, *, 123974
61 - 62, ?, pre-university, married, ?, *, male, *, 55441
61 - 62, ?, pre-university, married, ?, *, male, *, 91904
61 - 62, ?, pre-university, married, ?, *, male, *, 74890
61 - 62, ?, pre-university, married, ?, *, male, *, 29613
61 - 62, ?, pre-university, married, ?, *, male, *, 180119
61 - 62, ?, pre-university, married, ?, *, male, *, 164022
61 - 62, ?, pre-university, married, ?, *, male, *, 152320
61 - 62, ?, pre-university, married, ?, *, male, *, 23862
61 - 62, ?, pre-university, married, ?, *, male, *, 105466
61 - 62, ?, pre-university, married, ?, *, male, *, 148621
61 - 62, ?, pre-university, married, ?, *, male, *, 14007
61 - 62, ?, pre-university, married, ?, *, male, *, 90384
61 - 62, ?, pre-university, married, ?, *, male, *, 118507
61 - 62, ?, pre-university, married, ?, *, male, *, 182538
61 - 62, ?, pre-university, married, ?, *, male, *, 76241
61 - 62, ?, pre-university, married, ?, *, male, *, 116679
61 - 62, ?, pre-university, married, ?, *, male, *, 73874
61 - 62, ?, pre-university, married, ?, *, male, *, 118437
61 - 62, ?, pre-university, married, ?, *, male, *, 76080
61 - 62, ?, pre-university, married, ?, *, male, *, 109136
61 - 62, ?, pre-university, married, ?, *, male, *, 192731
61 - 62, ?, pre-university, married, ?, *, male, *, 198039
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 52890
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 154784
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 197813
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 67920
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 12351
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 49650
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 52776
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 99120
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 105682
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 188481
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 48274
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 183231
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 139131
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 72448
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 179326
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 134071
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 146619
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 104594
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 55454
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 32826
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 122028
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 128453
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 151238
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 161156
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 64923
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 105494
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 53211
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 145816
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 170562
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 74664
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 31649
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 13580
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 35214
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 29552
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 14996
63 - 65, ?, pre-university, married-civ-spouse, ?, *, male, *, 192455
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 83058
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 157294
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 172295
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 187606
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 128224
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 135178
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 130083
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 65511
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 17699
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 142353
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 105280
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 137931
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 28449
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 189340
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 59776
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 49079
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 196684
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 191419
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 117866
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 196118
66 - 68, ?, pre-university, married-civ-spouse, ?, *, male, united-states, 198632
69 - 72, ?, pre-university, married, ?, *, male, north-america, 57340
69 - 72, ?, pre-university, married, ?, *, male, north-america, 112185
69 - 72, ?, pre-university, married, ?, *, male, north-america, 81440
69 - 72, ?, pre-university, married, ?, *, male, north-america, 181561
69 - 72, ?, pre-university, married, ?, *, male, north-america, 65254
69 - 72, ?, pre-university, married, ?, *, male, north-america, 65669
69 - 72, ?, pre-university, married, ?, *, male, north-america, 45913
69 - 72, ?, pre-university, married, ?, *, male, north-america, 188331
69 - 72, ?, pre-university, married, ?, *, male, north-america, 182539
69 - 72, ?, pre-university, married, ?, *, male, north-america, 11670
69 - 72, ?, pre-university, married, ?, *, male, north-america, 57019
69 - 72, ?, pre-university, married, ?, *, male, north-america, 184977
69 - 72, ?, pre-university, married, ?, *, male, north-america, 180142
69 - 72, ?, pre-university, married, ?, *, male, north-america, 70245
69 - 72, ?, pre-university, married, ?, *, male, north-america, 78328
69 - 72, ?, pre-university, married, ?, *, male, north-america, 158502
69 - 72, ?, pre-university, married, ?, *, male, north-america, 39881
69 - 72, ?, pre-university, married, ?, *, male, north-america, 132063
69 - 72, ?, pre-university, married, ?, *, male, north-america, 94562
69 - 72, ?, pre-university, married, ?, *, male, north-america, 168017
69 - 72, ?, pre-university, married, ?, *, male, north-america, 192802
69 - 72, ?, pre-university, married, ?, *, male, north-america, 55543
69 - 72, ?, pre-university, married, ?, *, male, north-america, 60569
69 - 72, ?, pre-university, married, ?, *, male, north-america, 24140
69 - 72, ?, pre-university, married, ?, *, male, north-america, 174976
69 - 72, ?, pre-university, married, ?, *, male, north-america, 95390
69 - 72, ?, pre-university, married, ?, *, male, north-america, 137024
69 - 72, ?, pre-university, married, ?, *, male, north-america, 190049
69 - 72, ?, pre-university, married, ?, *, male, north-america, 75377
69 - 72, ?, pre-university, married, ?, *, male, north-america, 88801
69 - 72, ?, pre-university, married, ?, *, male, north-america, 28089
73 - 90, ?, pre-university, married, ?, *, male, north-america, 15679
73 - 90, ?, pre-university, married, ?, *, male, north-america, 71654
73 - 90, ?, pre-university, married, ?, *, male, north-america, 154156
73 - 90, ?, pre-university, married, ?, *, male, north-america, 130633
73 - 90, ?, pre-university, married, ?, *, male, north-america, 39781
73 - 90, ?, pre-university, married, ?, *, male, north-america, 182387
73 - 90, ?, pre-university, married, ?, *, male, north-america, 118158
73 - 90, ?, pre-university, married, ?, *, male, north-america, 62881
73 - 90, ?, pre-university, married, ?, *, male, north-america, 195277
73 - 90, ?, pre-university, married, ?, *, male, north-america, 116988
73 - 90, ?, pre-university, married, ?, *, male, north-america, 85654
73 - 90, ?, pre-university, married, ?, *, male, north-america, 102934
73 - 90, ?, pre-university, married, ?, *, male, north-america, 45724
73 - 90, ?, pre-university, married, ?, *, male, north-america, 71061
73 - 90, ?, pre-university, married, ?, *, male, north-america, 60525
73 - 90, ?, pre-university, married, ?, *, male, north-america, 129383
73 - 90, ?, pre-university, married, ?, *, male, north-america, 95403
73 - 90, ?, pre-university, married, ?, *, male, north-america, 185285
38 - 75, ?, pre-university, married, ?, *, female, *, 47966
38 - 75, ?, pre-university, married, ?, *, female, *, 182676
38 - 75, ?, pre-university, married, ?, *, female, *, 93905
38 - 75, ?, pre-university, married, ?, *, female, *, 97745
38 - 75, ?, pre-university, married, ?, *, female, *, 24583
38 - 75, ?, pre-university, married, ?, *, female, *, 199484
38 - 75, ?, pre-university, married, ?, *, female, *, 196164
38 - 75, ?, pre-university, married, ?, *, female, *, 115501
38 - 75, ?, pre-university, married, ?, *, female, *, 66188
38 - 75, ?, pre-university, married, ?, *, female, *, 38024
38 - 75, ?, pre-university, married, ?, *, female, *, 49425
38 - 75, ?, pre-university, married, ?, *, female, *, 192057
38 - 75, ?, pre-university, married, ?, *, female, *, 109585
38 - 75, ?, pre-university, married, ?, *, female, *, 59655
38 - 75, ?, pre-university, married, ?, *, female, *, 107801
38 - 75, ?, pre-university, married, ?, *, female, *, 41114
38 - 75, ?, pre-university, married, ?, *, female, *, 39117
38 - 75, ?, pre-university, married, ?, *, female, *, 171813
38 - 75, ?, pre-university, married, ?, *, female, *, 146194
38 - 75, ?, pre-university, married, ?, *, female, *, 77339
38 - 75, ?, pre-university, married, ?, *, female, *, 99180
38 - 75, ?, pre-university, married, ?, *, female, *, 154217
38 - 75, ?, pre-university, married, ?, *, female, *, 48226
38 - 75, ?, pre-university, married, ?, *, female, *, 186532
38 - 75, ?, pre-university, married, ?, *, female, *, 137958
38 - 75, ?, pre-university, married, ?, *, female, *, 152972
38 - 75, ?, pre-university, married, ?, *, female, *, 55838
38 - 75, ?, pre-university, married, ?, *, female, *, 129143
38 - 75, ?, pre-university, married, ?, *, female, *, 188954
38 - 75, ?, pre-university, married, ?, *, female, *, 129617
38 - 75, ?, pre-university, married, ?, *, female, *, 60888
38 - 75, ?, pre-university, married, ?, *, female, *, 117499
38 - 75, ?, pre-university, married, ?, *, female, *, 114290
38 - 75, ?, pre-university, married, ?, *, female, *, 140095
38 - 75, ?, pre-university, married, ?, *, female, *, 54037
38 - 75, ?, pre-university, married, ?, *, female, *, 74294
38 - 75, ?, pre-university, married, ?, *, female, *, 99846
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 191155
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 113503
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 186676
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 51484
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 151232
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 104809
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 66438
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 155995
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 88424
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 152905
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 123808
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 86420
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 104752
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 174588
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 176056
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 27285
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 148316
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 70805
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 68482
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 71528
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 159268
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 67487
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 31505
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 28384
38 - 45, government, pre-university, not-married, manual-labour, *, male, north-america, 161439
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 172779
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 97083
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 17842
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 151649
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 86848
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 78085
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 150619
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 170113
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 113933
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 16986
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 196151
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 153855
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 70509
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 52739
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 30017
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 90371
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 73620
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 40255
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 148378
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 166362
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 59716
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 128152
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 127761
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 192762
46 - 64, government, pre-university, not-married, manual-labour, *, male, *, 197837
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 176123
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 189915
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 166936
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 68763
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 168268
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 47003
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 109421
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 144572
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 174628
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 135665
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 24517
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 63303
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 22561
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 132584
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 22575
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 68659
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 195303
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 181895
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 79392
38 - 74, government, pre-university, not-married, manual-labour, *, female, north-america, 172193
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 72525
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 51298
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 82882
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 84983
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 98498
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 154538
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 102234
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 85434
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 124706
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 29404
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 186336
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 111690
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 108272
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 43533
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 19124
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 26977
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 61758
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 57287
38 - 71, government, pre-university, not-married, professional, white, male, united-states, 175227
