AGE, EMPLOYER, EDUCATION, MARRIAGE, JOB, RACE, GENDER, COUNTRY, SALARY
39,  Private,  Assoc-voc,  Divorced,  Sales,  White,  Female,  United-States, 28378
17,  ?,  11th,  Never-married,  ?,  White,  Female,  United-States, 199586
51,  Private,  HS-grad,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 99831
58,  Private,  HS-grad,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 151131
46,  Private,  Some-college,  Separated,  Adm-clerical,  White,  Female,  United-States, 18168
58,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 47784
18,  Private,  HS-grad,  Never-married,  Handlers-cleaners,  Amer-Indian-Eskimo,  Male,  United-States, 31757
34,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 108687
48,  Private,  HS-grad,  Divorced,  Sales,  White,  Male,  United-States, 148028
38,  Private,  HS-grad,  Divorced,  Other-service,  White,  Female,  United-States, 182728
20,  ?,  Some-college,  Never-married,  ?,  White,  Female,  United-States, 64439
50,  Self-emp-inc,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 10075
21,  Private,  HS-grad,  Never-married,  Sales,  White,  Female,  United-States, 169290
38,  Private,  Bachelors,  Divorced,  Exec-managerial,  White,  Male,  United-States, 92471
28,  Private,  Some-college,  Married-civ-spouse,  Handlers-cleaners,  Black,  Male,  Mexico, 25654
45,  Private,  Some-college,  Divorced,  Protective-serv,  White,  Male,  United-States, 162805
18,  Private,  11th,  Never-married,  Transport-moving,  White,  Male,  United-States, 150518
34,  Private,  HS-grad,  Divorced,  Machine-op-inspct,  White,  Female,  United-States, 122412
34,  Private,  HS-grad,  Never-married,  Transport-moving,  Black,  Male,  United-States, 38103
55,  ?,  9th,  Never-married,  ?,  White,  Female,  United-States, 99559
82,  Self-emp-inc,  7th-8th,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 123135
49,  State-gov,  Some-college,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 90405
34,  Self-emp-not-inc,  Some-college,  Never-married,  Craft-repair,  White,  Male,  United-States, 90057
39,  Self-emp-inc,  Masters,  Divorced,  Exec-managerial,  Asian-Pac-Islander,  Male,  Japan, 19534
42,  Private,  Some-college,  Divorced,  Machine-op-inspct,  White,  Male,  United-States, 162553
18,  Private,  12th,  Never-married,  Adm-clerical,  White,  Female,  United-States, 24993
45,  Private,  Masters,  Married-civ-spouse,  Exec-managerial,  White,  Male,  England, 22424
28,  Private,  HS-grad,  Married-spouse-absent,  Other-service,  Asian-Pac-Islander,  Female,  Philippines, 50288
36,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Female,  United-States, 140207
48,  Private,  Bachelors,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 130043
27,  Local-gov,  Some-college,  Never-married,  Protective-serv,  White,  Male,  United-States, 199082
56,  Private,  Bachelors,  Widowed,  Other-service,  White,  Female,  United-States, 71669
30,  Federal-gov,  9th,  Married-civ-spouse,  Tech-support,  White,  Male,  United-States, 11964
25,  Private,  HS-grad,  Divorced,  Handlers-cleaners,  White,  Female,  United-States, 30592
29,  Private,  Assoc-acdm,  Never-married,  Tech-support,  White,  Male,  United-States, 48644
18,  Private,  11th,  Never-married,  Other-service,  White,  Female,  United-States, 131937
42,  Private,  Assoc-acdm,  Married-spouse-absent,  Exec-managerial,  Asian-Pac-Islander,  Female,  Laos, 71965
18,  Private,  12th,  Never-married,  Sales,  White,  Female,  United-States, 107358
36,  Local-gov,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 134798
32,  Local-gov,  Masters,  Never-married,  Prof-specialty,  White,  Male,  United-States, 185583
45,  Private,  HS-grad,  Married-civ-spouse,  Other-service,  Asian-Pac-Islander,  Male,  Japan, 23741
39,  Private,  Bachelors,  Divorced,  Exec-managerial,  White,  Male,  United-States, 131762
20,  Private,  Some-college,  Never-married,  Adm-clerical,  White,  Female,  United-States, 102348
33,  Private,  Assoc-voc,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 27641
28,  Private,  Bachelors,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 97117
35,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 170404
20,  Private,  HS-grad,  Never-married,  Sales,  Black,  Female,  United-States, 32181
28,  ?,  11th,  Never-married,  ?,  White,  Male,  United-States, 37552
38,  Self-emp-inc,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 175720
64,  ?,  HS-grad,  Widowed,  ?,  White,  Female,  United-States, 28739
35,  Private,  HS-grad,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 113712
30,  Private,  HS-grad,  Never-married,  Machine-op-inspct,  White,  Male,  Dominican-Republic, 38772
42,  Private,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 132710
51,  Private,  HS-grad,  Married-civ-spouse,  Transport-moving,  Black,  Male,  United-States, 118358
40,  Private,  Some-college,  Never-married,  Craft-repair,  White,  Male,  United-States, 48440
57,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 11680
37,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 133751
19,  Private,  5th-6th,  Never-married,  Other-service,  White,  Male,  Guatemala, 53555
36,  Private,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  Canada, 62298
51,  Self-emp-not-inc,  HS-grad,  Never-married,  Farming-fishing,  White,  Male,  United-States, 17209
67,  Self-emp-inc,  HS-grad,  Married-civ-spouse,  Exec-managerial,  Asian-Pac-Islander,  Male,  United-States, 105701
32,  Private,  Some-college,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 32623
42,  Private,  Some-college,  Divorced,  Prof-specialty,  White,  Male,  United-States, 111560
34,  Self-emp-not-inc,  Bachelors,  Married-civ-spouse,  Sales,  Asian-Pac-Islander,  Male,  South-Korea, 10557
43,  State-gov,  Some-college,  Divorced,  Adm-clerical,  Black,  Female,  United-States, 50037
33,  Local-gov,  HS-grad,  Divorced,  Protective-serv,  White,  Male,  United-States, 113994
43,  Private,  10th,  Married-civ-spouse,  Handlers-cleaners,  Black,  Male,  United-States, 46053
57,  Self-emp-not-inc,  Some-college,  Married-civ-spouse,  Sales,  White,  Female,  United-States, 66829
31,  Private,  10th,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 26444
24,  Private,  HS-grad,  Never-married,  Sales,  White,  Male,  United-States, 58122
33,  ?,  Some-college,  Divorced,  ?,  White,  Female,  United-States, 162216
40,  Private,  Bachelors,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 39530
37,  ?,  HS-grad,  Divorced,  ?,  Asian-Pac-Islander,  Female,  ?, 40382
22,  Private,  HS-grad,  Separated,  Adm-clerical,  White,  Female,  United-States, 131115
51,  Private,  HS-grad,  Divorced,  Adm-clerical,  White,  Female,  United-States, 167629
53,  Private,  Bachelors,  Never-married,  Other-service,  White,  Male,  Italy, 44885
32,  Private,  10th,  Separated,  Craft-repair,  Black,  Female,  ?, 66340
62,  Federal-gov,  HS-grad,  Widowed,  Adm-clerical,  White,  Female,  United-States, 33600
31,  State-gov,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 135207
57,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Farming-fishing,  Asian-Pac-Islander,  Male,  United-States, 164221
43,  Local-gov,  Bachelors,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 127646
19,  Private,  HS-grad,  Never-married,  Sales,  White,  Female,  United-States, 14952
22,  Private,  Bachelors,  Never-married,  Adm-clerical,  White,  Male,  United-States, 50386
21,  Self-emp-not-inc,  Assoc-voc,  Never-married,  Farming-fishing,  White,  Male,  United-States, 123807
54,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 156425
51,  Private,  HS-grad,  Never-married,  Craft-repair,  Black,  Male,  United-States, 138461
28,  Private,  Bachelors,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 112045
28,  Private,  Some-college,  Never-married,  Sales,  White,  Female,  United-States, 117348
43,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 150646
35,  Private,  11th,  Never-married,  Sales,  White,  Male,  United-States, 25498
26,  Private,  7th-8th,  Never-married,  Craft-repair,  White,  Male,  Mexico, 75410
54,  Private,  Bachelors,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 168453
32,  Private,  11th,  Never-married,  Transport-moving,  White,  Male,  United-States, 101336
40,  Private,  Assoc-acdm,  Never-married,  Adm-clerical,  White,  Female,  United-States, 184198
46,  Private,  Prof-school,  Married-civ-spouse,  Prof-specialty,  Black,  Male,  United-States, 97625
50,  Private,  Assoc-voc,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 103687
51,  Local-gov,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 114502
62,  Self-emp-inc,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 191472
32,  Private,  Bachelors,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 185109
37,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 184742
42,  Private,  Bachelors,  Married-spouse-absent,  Tech-support,  Asian-Pac-Islander,  Female,  United-States, 38328
37,  Private,  Assoc-voc,  Married-civ-spouse,  Tech-support,  White,  Female,  United-States, 13767
27,  Private,  Assoc-voc,  Married-civ-spouse,  Tech-support,  White,  Male,  United-States, 84814
19,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 123418
73,  ?,  Bachelors,  Married-civ-spouse,  ?,  White,  Male,  United-States, 80202
33,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 195591
43,  Self-emp-not-inc,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 69627
24,  Private,  Bachelors,  Never-married,  Sales,  White,  Female,  United-States, 91398
50,  Private,  9th,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 184559
48,  Self-emp-inc,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 144638
27,  Private,  HS-grad,  Separated,  Machine-op-inspct,  White,  Female,  United-States, 87339
23,  Private,  Some-college,  Never-married,  Exec-managerial,  White,  Male,  United-States, 27285
51,  Federal-gov,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 132446
50,  Federal-gov,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 27063
59,  State-gov,  HS-grad,  Never-married,  Adm-clerical,  White,  Male,  United-States, 98575
67,  State-gov,  7th-8th,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 73686
61,  Local-gov,  Bachelors,  Married-spouse-absent,  Prof-specialty,  White,  Male,  United-States, 25607
62,  Private,  HS-grad,  Never-married,  Adm-clerical,  White,  Female,  United-States, 37191
77,  Self-emp-not-inc,  HS-grad,  Never-married,  Machine-op-inspct,  White,  Male,  United-States, 132994
55,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 137640
46,  Private,  Bachelors,  Married-civ-spouse,  Tech-support,  White,  Male,  United-States, 113747
22,  Private,  HS-grad,  Married-civ-spouse,  Sales,  Black,  Male,  United-States, 162985
28,  Private,  HS-grad,  Never-married,  Other-service,  White,  Male,  United-States, 116320
51,  Private,  Some-college,  Married-civ-spouse,  Handlers-cleaners,  White,  Male,  United-States, 104735
33,  Private,  HS-grad,  Married-civ-spouse,  Protective-serv,  White,  Male,  United-States, 92579
57,  Self-emp-inc,  Prof-school,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 98085
51,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 38564
46,  Private,  9th,  Divorced,  Exec-managerial,  White,  Female,  United-States, 151053
54,  Private,  10th,  Separated,  Sales,  White,  Female,  Italy, 45284
22,  Private,  HS-grad,  Never-married,  Sales,  White,  Male,  United-States, 55926
35,  Private,  Masters,  Never-married,  Prof-specialty,  White,  Male,  United-States, 22215
22,  Private,  Some-college,  Never-married,  Adm-clerical,  White,  Female,  United-States, 25134
46,  Private,  Assoc-acdm,  Never-married,  Adm-clerical,  White,  Female,  United-States, 128342
28,  Private,  Assoc-acdm,  Married-civ-spouse,  Exec-managerial,  White,  Female,  United-States, 114775
52,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 142441
21,  Private,  5th-6th,  Never-married,  Handlers-cleaners,  White,  Male,  Mexico, 71359
25,  Private,  10th,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 57445
31,  Federal-gov,  Some-college,  Never-married,  Tech-support,  White,  Male,  United-States, 146524
43,  Private,  Assoc-voc,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 47123
32,  Private,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 72961
41,  Local-gov,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 82495
22,  Private,  Some-college,  Married-spouse-absent,  Sales,  Other,  Female,  Dominican-Republic, 38302
46,  Local-gov,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 31097
53,  Private,  5th-6th,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 105779
32,  ?,  Some-college,  Never-married,  ?,  White,  Female,  United-States, 178660
57,  Federal-gov,  Some-college,  Married-civ-spouse,  Adm-clerical,  White,  Male,  United-States, 130262
22,  ?,  Some-college,  Never-married,  ?,  White,  Male,  United-States, 62868
51,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 38833
47,  Private,  HS-grad,  Married-civ-spouse,  Sales,  Black,  Male,  United-States, 51649
20,  Private,  HS-grad,  Never-married,  Other-service,  White,  Female,  United-States, 76217
50,  Self-emp-not-inc,  7th-8th,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 140275
20,  Private,  Some-college,  Never-married,  Adm-clerical,  Black,  Female,  United-States, 30807
37,  Private,  HS-grad,  Married-civ-spouse,  Transport-moving,  White,  Male,  United-States, 115393
48,  ?,  Bachelors,  Married-civ-spouse,  ?,  White,  Male,  United-States, 28370
22,  Private,  HS-grad,  Never-married,  Adm-clerical,  Amer-Indian-Eskimo,  Female,  United-States, 168755
39,  Local-gov,  HS-grad,  Never-married,  Exec-managerial,  Amer-Indian-Eskimo,  Female,  United-States, 171899
22,  Local-gov,  HS-grad,  Never-married,  Protective-serv,  White,  Male,  United-States, 17992
31,  Private,  Some-college,  Never-married,  Craft-repair,  White,  Male,  United-States, 126742
29,  Private,  Bachelors,  Married-civ-spouse,  Prof-specialty,  White,  Female,  United-States, 60826
41,  Local-gov,  Bachelors,  Divorced,  Prof-specialty,  White,  Male,  United-States, 79481
33,  ?,  Bachelors,  Never-married,  ?,  Black,  Male,  ?, 61958
60,  Private,  Bachelors,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 147681
62,  ?,  HS-grad,  Married-civ-spouse,  ?,  White,  Male,  United-States, 148621
43,  Private,  Bachelors,  Never-married,  Adm-clerical,  White,  Female,  United-States, 104073
44,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 37082
20,  Private,  HS-grad,  Never-married,  Handlers-cleaners,  Black,  Male,  United-States, 130756
36,  State-gov,  Bachelors,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 12398
23,  Private,  Assoc-voc,  Never-married,  Adm-clerical,  White,  Female,  United-States, 108408
34,  State-gov,  Doctorate,  Married-civ-spouse,  Prof-specialty,  White,  Female,  United-States, 32584
77,  Private,  Prof-school,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 69051
50,  Local-gov,  Prof-school,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 153573
18,  ?,  Some-college,  Never-married,  ?,  White,  Male,  United-States, 45503
51,  Local-gov,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 148211
43,  Self-emp-inc,  Prof-school,  Married-civ-spouse,  Prof-specialty,  Black,  Male,  United-States, 164038
26,  Private,  11th,  Never-married,  Craft-repair,  White,  Male,  United-States, 138162
51,  Private,  11th,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 122226
41,  Private,  Bachelors,  Never-married,  Prof-specialty,  White,  Male,  United-States, 195129
30,  State-gov,  Bachelors,  Married-civ-spouse,  Prof-specialty,  Asian-Pac-Islander,  Male,  India, 115890
17,  Private,  11th,  Never-married,  Other-service,  Black,  Female,  United-States, 145524
63,  ?,  HS-grad,  Married-civ-spouse,  ?,  White,  Male,  United-States, 13580
23,  Private,  Bachelors,  Never-married,  Handlers-cleaners,  White,  Female,  Cuba, 162281
32,  ?,  HS-grad,  Divorced,  ?,  White,  Female,  United-States, 50218
38,  Private,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Female,  United-States, 64133
49,  ?,  12th,  Divorced,  ?,  Black,  Male,  United-States, 14997
19,  Private,  12th,  Never-married,  Adm-clerical,  White,  Male,  ?, 36482
25,  Private,  HS-grad,  Separated,  Protective-serv,  Black,  Male,  United-States, 80855
36,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 151776
34,  Private,  Some-college,  Divorced,  Other-service,  White,  Female,  United-States, 68099
44,  State-gov,  Masters,  Never-married,  Prof-specialty,  White,  Female,  United-States, 149869
57,  Private,  HS-grad,  Married-civ-spouse,  Other-service,  Black,  Male,  England, 173036
49,  Private,  Some-college,  Divorced,  Adm-clerical,  White,  Female,  United-States, 106872
30,  Local-gov,  HS-grad,  Never-married,  Protective-serv,  Black,  Female,  United-States, 189457
57,  Private,  Doctorate,  Married-civ-spouse,  Prof-specialty,  Asian-Pac-Islander,  Male,  Taiwan, 100796
29,  Private,  Bachelors,  Never-married,  Prof-specialty,  White,  Female,  United-States, 156382
60,  ?,  Assoc-voc,  Widowed,  ?,  White,  Female,  United-States, 175370
57,  Self-emp-not-inc,  Some-college,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 28020
43,  Private,  Assoc-acdm,  Married-civ-spouse,  Tech-support,  White,  Male,  United-States, 51901
37,  Private,  HS-grad,  Divorced,  Transport-moving,  White,  Male,  United-States, 111694
49,  Self-emp-inc,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 62651
43,  Private,  Bachelors,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 67100
24,  Private,  Bachelors,  Never-married,  Prof-specialty,  White,  Female,  United-States, 198838
37,  Federal-gov,  HS-grad,  Divorced,  Craft-repair,  White,  Male,  United-States, 146270
65,  Private,  HS-grad,  Married-civ-spouse,  Adm-clerical,  White,  Male,  United-States, 109119
69,  State-gov,  HS-grad,  Married-civ-spouse,  Protective-serv,  White,  Male,  United-States, 39310
22,  Private,  Some-college,  Never-married,  Adm-clerical,  White,  Female,  United-States, 90994
35,  Private,  9th,  Never-married,  Craft-repair,  White,  Male,  United-States, 60115
55,  Private,  Doctorate,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 137625
43,  Private,  Masters,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 179680
34,  Private,  10th,  Divorced,  Machine-op-inspct,  Black,  Male,  United-States, 64058
29,  Private,  Assoc-voc,  Never-married,  Tech-support,  White,  Male,  United-States, 96351
77,  Self-emp-inc,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 191679
56,  Private,  12th,  Married-civ-spouse,  Craft-repair,  White,  Male,  Italy, 163164
27,  Private,  Masters,  Never-married,  Prof-specialty,  White,  Female,  United-States, 162816
35,  Private,  Bachelors,  Never-married,  Exec-managerial,  White,  Female,  United-States, 129152
40,  Private,  Some-college,  Married-civ-spouse,  Prof-specialty,  Amer-Indian-Eskimo,  Male,  United-States, 21315
44,  Self-emp-inc,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 162345
42,  Self-emp-not-inc,  Some-college,  Married-civ-spouse,  Prof-specialty,  White,  Female,  United-States, 38469
64,  Federal-gov,  Bachelors,  Divorced,  Adm-clerical,  Black,  Female,  United-States, 24105
38,  Private,  7th-8th,  Married-civ-spouse,  Craft-repair,  White,  Male,  Mexico, 11909
23,  Private,  Assoc-voc,  Never-married,  Prof-specialty,  Asian-Pac-Islander,  Male,  United-States, 117449
17,  ?,  10th,  Never-married,  ?,  White,  Male,  United-States, 88608
53,  Federal-gov,  Some-college,  Never-married,  Prof-specialty,  White,  Female,  United-States, 62349
58,  Private,  HS-grad,  Separated,  Other-service,  White,  Female,  Dominican-Republic, 24010
23,  Private,  HS-grad,  Never-married,  Sales,  White,  Male,  United-States, 120201
36,  Private,  Doctorate,  Never-married,  Prof-specialty,  White,  Male,  England, 181784
23,  Private,  7th-8th,  Never-married,  Craft-repair,  White,  Male,  United-States, 114999
57,  Private,  HS-grad,  Married-civ-spouse,  Handlers-cleaners,  White,  Male,  United-States, 12223
47,  Private,  HS-grad,  Married-civ-spouse,  Tech-support,  White,  Female,  United-States, 123645
40,  Private,  11th,  Never-married,  Machine-op-inspct,  White,  Female,  Dominican-Republic, 47462
45,  Private,  Masters,  Married-civ-spouse,  Exec-managerial,  Black,  Male,  United-States, 74930
38,  Local-gov,  Some-college,  Never-married,  Prof-specialty,  White,  Male,  United-States, 130425
66,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Farming-fishing,  White,  Male,  United-States, 92753
56,  ?,  HS-grad,  Divorced,  ?,  White,  Male,  United-States, 99220
19,  Private,  Some-college,  Never-married,  Other-service,  White,  Male,  United-States, 96607
56,  Private,  Some-college,  Divorced,  Adm-clerical,  White,  Female,  Germany, 141012
28,  Private,  HS-grad,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 100301
40,  Private,  Some-college,  Divorced,  Adm-clerical,  White,  Female,  United-States, 103895
31,  State-gov,  HS-grad,  Married-civ-spouse,  Adm-clerical,  White,  Female,  United-States, 61273
39,  Private,  HS-grad,  Married-civ-spouse,  Other-service,  White,  Male,  United-States, 41072
27,  Private,  Bachelors,  Never-married,  Sales,  White,  Female,  United-States, 107588
65,  Local-gov,  Some-college,  Never-married,  Prof-specialty,  Black,  Female,  United-States, 17625
33,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 176646
52,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 147144
26,  Private,  Some-college,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 171373
19,  Private,  HS-grad,  Never-married,  Sales,  Amer-Indian-Eskimo,  Female,  United-States, 43654
38,  Private,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  Nicaragua, 110924
18,  Private,  11th,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 191569
39,  Private,  Assoc-voc,  Divorced,  Other-service,  Amer-Indian-Eskimo,  Female,  Columbia, 115961
36,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 74390
42,  Private,  Masters,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 23313
52,  Private,  7th-8th,  Never-married,  Machine-op-inspct,  Black,  Female,  United-States, 178444
35,  Private,  HS-grad,  Never-married,  Craft-repair,  White,  Male,  United-States, 32172
45,  Private,  11th,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 98711
29,  Private,  Some-college,  Never-married,  Sales,  Black,  Male,  Outlying-US(Guam-USVI-etc), 75776
19,  ?,  HS-grad,  Never-married,  ?,  Black,  Male,  United-States, 133688
40,  Private,  Assoc-voc,  Married-civ-spouse,  Craft-repair,  Black,  Male,  United-States, 78030
18,  Private,  11th,  Never-married,  Craft-repair,  White,  Male,  United-States, 113955
28,  Private,  Assoc-acdm,  Never-married,  Other-service,  White,  Female,  United-States, 160434
41,  Federal-gov,  Bachelors,  Married-civ-spouse,  Adm-clerical,  Asian-Pac-Islander,  Female,  Philippines, 69121
22,  Private,  HS-grad,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 47311
24,  Self-emp-not-inc,  Assoc-acdm,  Never-married,  Craft-repair,  White,  Male,  United-States, 148937
48,  Private,  HS-grad,  Never-married,  Machine-op-inspct,  Black,  Female,  United-States, 98079
79,  Local-gov,  Doctorate,  Widowed,  Prof-specialty,  White,  Female,  United-States, 171595
35,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 29860
46,  Private,  Assoc-acdm,  Never-married,  Adm-clerical,  White,  Male,  United-States, 98719
31,  Private,  Assoc-acdm,  Separated,  Transport-moving,  White,  Male,  United-States, 154554
48,  State-gov,  Masters,  Divorced,  Protective-serv,  White,  Male,  United-States, 87428
38,  Private,  HS-grad,  Married-civ-spouse,  Protective-serv,  White,  Male,  United-States, 15100
31,  Private,  Some-college,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 50269
22,  Private,  HS-grad,  Never-married,  Craft-repair,  White,  Male,  United-States, 38600
40,  Private,  Bachelors,  Divorced,  Adm-clerical,  White,  Female,  United-States, 72255
59,  Self-emp-inc,  Masters,  Married-civ-spouse,  Sales,  White,  Male,  United-States, 141798
19,  Private,  HS-grad,  Never-married,  Handlers-cleaners,  White,  Male,  United-States, 50349
57,  Self-emp-not-inc,  HS-grad,  Married-civ-spouse,  Craft-repair,  White,  Male,  United-States, 25292
51,  Private,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 198235
28,  Private,  Some-college,  Never-married,  Prof-specialty,  Black,  Female,  United-States, 190833
40,  Private,  7th-8th,  Married-civ-spouse,  Craft-repair,  White,  Male,  El-Salvador, 137736
29,  Private,  HS-grad,  Divorced,  Other-service,  White,  Female,  United-States, 199888
50,  Self-emp-inc,  Prof-school,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 163038
25,  Private,  Some-college,  Never-married,  Machine-op-inspct,  White,  Female,  United-States, 155536
36,  Private,  Some-college,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 52106
37,  Private,  Some-college,  Never-married,  Adm-clerical,  White,  Female,  United-States, 68813
22,  Private,  Some-college,  Never-married,  Tech-support,  White,  Female,  United-States, 146228
37,  Local-gov,  Some-college,  Never-married,  Adm-clerical,  Black,  Female,  United-States, 97405
48,  Self-emp-inc,  Some-college,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 179724
53,  ?,  HS-grad,  Divorced,  ?,  White,  Female,  United-States, 87094
31,  Private,  Some-college,  Never-married,  Sales,  White,  Female,  United-States, 52638
38,  Private,  Bachelors,  Divorced,  Exec-managerial,  White,  Female,  United-States, 130257
61,  Self-emp-not-inc,  Doctorate,  Married-civ-spouse,  Prof-specialty,  White,  Male,  United-States, 160830
63,  Private,  Bachelors,  Married-civ-spouse,  Protective-serv,  Asian-Pac-Islander,  Male,  Philippines, 123714
24,  Private,  Some-college,  Married-civ-spouse,  Protective-serv,  White,  Male,  United-States, 43549
26,  Private,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 50280
18,  Private,  HS-grad,  Never-married,  Other-service,  Black,  Male,  United-States, 135334
54,  Private,  HS-grad,  Married-civ-spouse,  Machine-op-inspct,  White,  Male,  United-States, 103893
26,  Private,  Masters,  Never-married,  Prof-specialty,  White,  Female,  United-States, 149781
41,  Private,  HS-grad,  Married-civ-spouse,  Exec-managerial,  White,  Male,  United-States, 72842
